Temperature	Strain_p	Strain
193.130000	1.092670	0.010927
192.972000	1.102940	0.011029
192.812000	1.113310	0.011133
192.653000	1.123610	0.011236
192.493000	1.133780	0.011338
192.336000	1.143830	0.011438
192.180000	1.153710	0.011537
192.028000	1.163410	0.011634
191.876000	1.172930	0.011729
191.730000	1.182180	0.011822
191.588000	1.191260	0.011913
191.449000	1.200120	0.012001
191.311000	1.208790	0.012088
191.173000	1.217290	0.012173
191.034000	1.225660	0.012257
190.894000	1.233960	0.012340
190.754000	1.242200	0.012422
190.610000	1.250430	0.012504
190.461000	1.258650	0.012587
190.309000	1.266910	0.012669
190.154000	1.275230	0.012752
189.997000	1.283590	0.012836
189.841000	1.292010	0.012920
189.684000	1.300360	0.013004
189.528000	1.308910	0.013089
189.370000	1.317510	0.013175
189.210000	1.326190	0.013262
189.050000	1.334860	0.013349
188.886000	1.343530	0.013435
188.722000	1.352200	0.013522
188.559000	1.360840	0.013608
188.397000	1.369490	0.013695
188.236000	1.378120	0.013781
188.075000	1.386730	0.013867
187.912000	1.395310	0.013953
187.748000	1.403870	0.014039
187.584000	1.412370	0.014124
187.420000	1.420840	0.014208
187.257000	1.429250	0.014293
187.097000	1.437610	0.014376
186.936000	1.445900	0.014459
186.776000	1.454170	0.014542
186.621000	1.462670	0.014627
186.469000	1.470920	0.014709
186.321000	1.479160	0.014792
186.174000	1.487430	0.014874
186.030000	1.495700	0.014957
185.889000	1.503980	0.015040
185.750000	1.512260	0.015123
185.613000	1.520570	0.015206
185.479000	1.528890	0.015289
185.345000	1.537220	0.015372
185.211000	1.545590	0.015456
185.080000	1.554020	0.015540
184.951000	1.562460	0.015625
184.822000	1.571120	0.015711
184.693000	1.579930	0.015799
184.565000	1.588900	0.015889
184.438000	1.598070	0.015981
184.311000	1.607430	0.016074
184.181000	1.616980	0.016170
184.052000	1.626700	0.016267
183.920000	1.636610	0.016366
183.788000	1.646680	0.016467
183.655000	1.656920	0.016569
183.520000	1.667360	0.016674
183.388000	1.677990	0.016780
183.255000	1.688850	0.016889
183.121000	1.699880	0.016999
182.986000	1.711100	0.017111
182.849000	1.722510	0.017225
182.708000	1.734110	0.017341
182.566000	1.745900	0.017459
182.425000	1.757880	0.017579
182.285000	1.770030	0.017700
182.148000	1.782340	0.017823
182.013000	1.794790	0.017948
181.880000	1.807370	0.018074
181.750000	1.820050	0.018201
181.622000	1.832770	0.018328
181.498000	1.845340	0.018453
181.375000	1.857850	0.018579
181.256000	1.870120	0.018701
181.137000	1.882130	0.018821
181.019000	1.893850	0.018939
180.899000	1.905210	0.019052
180.777000	1.916310	0.019163
180.656000	1.927100	0.019271
180.534000	1.937560	0.019376
180.413000	1.947680	0.019477
180.292000	1.957460	0.019575
180.171000	1.966910	0.019669
180.051000	1.976010	0.019760
179.934000	1.984790	0.019848
179.819000	1.993280	0.019933
179.703000	2.001490	0.020015
179.586000	2.009470	0.020095
179.468000	2.017240	0.020172
179.347000	2.024830	0.020248
179.225000	2.032300	0.020323
179.106000	2.039680	0.020397
178.991000	2.047170	0.020472
178.876000	2.054500	0.020545
178.765000	2.061850	0.020619
178.656000	2.069220	0.020692
178.545000	2.076600	0.020766
178.434000	2.084030	0.020840
178.324000	2.091520	0.020915
178.213000	2.099020	0.020990
178.106000	2.106590	0.021066
177.999000	2.114200	0.021142
177.891000	2.121870	0.021219
177.778000	2.129570	0.021296
177.666000	2.137270	0.021373
177.554000	2.144980	0.021450
177.443000	2.152650	0.021527
177.333000	2.160300	0.021603
177.223000	2.167900	0.021679
177.116000	2.175480	0.021755
177.008000	2.183010	0.021830
176.900000	2.190480	0.021905
176.793000	2.197960	0.021980
176.687000	2.205350	0.022054
176.581000	2.212720	0.022127
176.475000	2.220060	0.022201
176.367000	2.227390	0.022274
176.259000	2.234660	0.022347
176.153000	2.241950	0.022420
176.048000	2.249220	0.022492
175.944000	2.256480	0.022565
175.839000	2.263720	0.022637
175.731000	2.270930	0.022709
175.624000	2.278120	0.022781
175.518000	2.285270	0.022853
175.407000	2.292410	0.022924
175.295000	2.299530	0.022995
175.183000	2.306640	0.023066
175.070000	2.313860	0.023139
174.957000	2.320950	0.023210
174.844000	2.328050	0.023281
174.733000	2.335170	0.023352
174.620000	2.342200	0.023422
174.509000	2.349320	0.023493
174.399000	2.356500	0.023565
174.289000	2.363720	0.023637
174.179000	2.370950	0.023710
174.070000	2.378230	0.023782
173.961000	2.385500	0.023855
173.852000	2.392780	0.023928
173.744000	2.400060	0.024001
173.637000	2.407340	0.024073
173.532000	2.414660	0.024147
173.425000	2.421990	0.024220
173.318000	2.429310	0.024293
173.211000	2.436610	0.024366
173.103000	2.443870	0.024439
172.995000	2.451060	0.024511
172.885000	2.458190	0.024582
172.777000	2.465240	0.024652
172.669000	2.472190	0.024722
172.561000	2.479050	0.024791
172.454000	2.485820	0.024858
172.348000	2.492450	0.024925
172.243000	2.499040	0.024990
172.137000	2.505540	0.025055
172.032000	2.511930	0.025119
171.926000	2.518230	0.025182
171.823000	2.524360	0.025244
171.720000	2.530380	0.025304
171.619000	2.536300	0.025363
171.520000	2.542100	0.025421
171.423000	2.547810	0.025478
171.326000	2.553380	0.025534
171.233000	2.558870	0.025589
171.139000	2.564280	0.025643
171.046000	2.569610	0.025696
170.953000	2.574870	0.025749
170.860000	2.580080	0.025801
170.767000	2.585250	0.025853
170.671000	2.590380	0.025904
170.574000	2.595480	0.025955
170.476000	2.600620	0.026006
170.379000	2.605740	0.026057
170.283000	2.610860	0.026109
170.186000	2.615970	0.026160
170.090000	2.621100	0.026211
169.997000	2.626190	0.026262
169.908000	2.631270	0.026313
169.818000	2.636320	0.026363
169.726000	2.641380	0.026414
169.634000	2.646420	0.026464
169.540000	2.651440	0.026514
169.444000	2.656470	0.026565
169.344000	2.661480	0.026615
169.243000	2.666490	0.026665
169.141000	2.671480	0.026715
169.033000	2.676440	0.026764
168.924000	2.681360	0.026814
168.814000	2.686250	0.026863
168.705000	2.691080	0.026911
168.597000	2.695860	0.026959
168.488000	2.700580	0.027006
168.380000	2.705240	0.027052
168.270000	2.709820	0.027098
168.158000	2.714350	0.027144
168.046000	2.718820	0.027188
167.936000	2.723180	0.027232
167.826000	2.727480	0.027275
167.713000	2.731740	0.027317
167.603000	2.735950	0.027360
167.493000	2.740120	0.027401
167.384000	2.744260	0.027443
167.273000	2.748380	0.027484
167.162000	2.752520	0.027525
167.051000	2.756690	0.027567
166.936000	2.760910	0.027609
166.819000	2.765150	0.027652
166.699000	2.769430	0.027694
166.575000	2.773720	0.027737
166.449000	2.778060	0.027781
166.321000	2.782470	0.027825
166.194000	2.786900	0.027869
166.067000	2.791490	0.027915
165.939000	2.796190	0.027962
165.811000	2.800960	0.028010
165.681000	2.805840	0.028058
165.551000	2.810800	0.028108
165.422000	2.815860	0.028159
165.292000	2.821020	0.028210
165.161000	2.826260	0.028263
165.030000	2.831610	0.028316
164.897000	2.837060	0.028371
164.764000	2.842650	0.028427
164.630000	2.848350	0.028484
164.494000	2.854180	0.028542
164.356000	2.860120	0.028601
164.219000	2.866160	0.028662
164.077000	2.872170	0.028722
163.935000	2.878380	0.028784
163.795000	2.884630	0.028846
163.652000	2.890890	0.028909
163.510000	2.897260	0.028973
163.368000	2.903520	0.029035
163.226000	2.909710	0.029097
163.086000	2.915860	0.029159
162.946000	2.921940	0.029219
162.805000	2.927880	0.029279
162.665000	2.933820	0.029338
162.525000	2.939690	0.029397
162.387000	2.945490	0.029455
162.248000	2.951220	0.029512
162.108000	2.956870	0.029569
161.966000	2.962450	0.029625
161.824000	2.967960	0.029680
161.682000	2.973370	0.029734
161.540000	2.978680	0.029787
161.396000	2.983850	0.029839
161.251000	2.988900	0.029889
161.104000	2.993800	0.029938
160.956000	2.998550	0.029986
160.808000	3.003180	0.030032
160.659000	3.007700	0.030077
160.510000	3.012030	0.030120
160.358000	3.016240	0.030162
160.207000	3.020330	0.030203
160.056000	3.024310	0.030243
159.905000	3.028160	0.030282
159.752000	3.031890	0.030319
159.601000	3.035500	0.030355
159.450000	3.039000	0.030390
159.298000	3.042370	0.030424
159.148000	3.045620	0.030456
158.997000	3.048800	0.030488
158.845000	3.051850	0.030519
158.692000	3.054790	0.030548
158.539000	3.057620	0.030576
158.386000	3.060370	0.030604
158.231000	3.063010	0.030630
158.076000	3.065640	0.030656
157.920000	3.068110	0.030681
157.766000	3.070580	0.030706
157.612000	3.072980	0.030730
157.459000	3.075410	0.030754
157.306000	3.077820	0.030778
157.155000	3.080250	0.030803
157.002000	3.082660	0.030827
156.850000	3.085120	0.030851
156.700000	3.087560	0.030876
156.549000	3.090020	0.030900
156.398000	3.092490	0.030925
156.248000	3.094980	0.030950
156.099000	3.097470	0.030975
155.950000	3.099980	0.031000
155.800000	3.102500	0.031025
155.649000	3.105050	0.031051
155.498000	3.107630	0.031076
155.346000	3.110270	0.031103
155.192000	3.112990	0.031130
155.038000	3.115780	0.031158
154.886000	3.118660	0.031187
154.734000	3.121650	0.031217
154.583000	3.124730	0.031247
154.432000	3.127900	0.031279
154.280000	3.131170	0.031312
154.129000	3.134480	0.031345
153.978000	3.137830	0.031378
153.829000	3.141260	0.031413
153.679000	3.144710	0.031447
153.530000	3.148240	0.031482
153.382000	3.151740	0.031517
153.234000	3.155270	0.031553
153.086000	3.158830	0.031588
152.939000	3.162400	0.031624
152.793000	3.165980	0.031660
152.644000	3.169560	0.031696
152.497000	3.173370	0.031734
152.350000	3.176950	0.031770
152.204000	3.180520	0.031805
152.057000	3.184100	0.031841
151.909000	3.187630	0.031876
151.760000	3.191110	0.031911
151.611000	3.194500	0.031945
151.462000	3.197770	0.031978
151.312000	3.200890	0.032009
151.161000	3.203870	0.032039
151.011000	3.206700	0.032067
150.860000	3.209360	0.032094
150.710000	3.211880	0.032119
150.561000	3.214250	0.032143
150.410000	3.216620	0.032166
150.257000	3.218750	0.032188
150.103000	3.220780	0.032208
149.950000	3.222690	0.032227
149.796000	3.224490	0.032245
149.639000	3.226200	0.032262
149.480000	3.227810	0.032278
149.322000	3.229400	0.032294
149.163000	3.230870	0.032309
149.007000	3.232280	0.032323
148.851000	3.233660	0.032337
148.692000	3.235040	0.032350
148.532000	3.236310	0.032363
148.374000	3.237680	0.032377
148.213000	3.239040	0.032390
148.050000	3.240360	0.032404
147.890000	3.241670	0.032417
147.730000	3.243000	0.032430
147.571000	3.244260	0.032443
147.412000	3.245520	0.032455
147.252000	3.246760	0.032468
147.092000	3.248000	0.032480
146.932000	3.249220	0.032492
146.773000	3.250440	0.032504
146.617000	3.251680	0.032517
146.461000	3.252900	0.032529
146.306000	3.254150	0.032542
146.152000	3.255350	0.032554
145.998000	3.256630	0.032566
145.845000	3.257920	0.032579
145.692000	3.259250	0.032593
145.540000	3.260610	0.032606
145.388000	3.261930	0.032619
145.235000	3.263340	0.032633
145.084000	3.264710	0.032647
144.933000	3.266080	0.032661
144.783000	3.267410	0.032674
144.634000	3.268700	0.032687
144.488000	3.270030	0.032700
144.346000	3.271370	0.032714
144.207000	3.272720	0.032727
144.070000	3.274090	0.032741
143.936000	3.275500	0.032755
143.804000	3.276920	0.032769
143.673000	3.278380	0.032784
143.540000	3.279880	0.032799
143.407000	3.281520	0.032815
143.273000	3.283090	0.032831
143.139000	3.284720	0.032847
143.005000	3.286320	0.032863
142.871000	3.288070	0.032881
142.736000	3.289820	0.032898
142.602000	3.291600	0.032916
142.466000	3.293370	0.032934
142.330000	3.295130	0.032951
142.193000	3.296870	0.032969
142.057000	3.298600	0.032986
141.921000	3.300290	0.033003
141.787000	3.301970	0.033020
141.652000	3.303640	0.033036
141.518000	3.305280	0.033053
141.384000	3.306950	0.033070
141.249000	3.308630	0.033086
141.112000	3.310330	0.033103
140.975000	3.312030	0.033120
140.839000	3.313760	0.033138
140.704000	3.315480	0.033155
140.568000	3.317200	0.033172
140.434000	3.318880	0.033189
140.298000	3.320540	0.033205
140.164000	3.322160	0.033222
140.030000	3.323690	0.033237
139.894000	3.325150	0.033252
139.760000	3.326520	0.033265
139.627000	3.327760	0.033278
139.496000	3.328910	0.033289
139.369000	3.329940	0.033299
139.244000	3.330860	0.033309
139.119000	3.331640	0.033316
138.996000	3.332260	0.033323
138.876000	3.332800	0.033328
138.757000	3.333260	0.033333
138.638000	3.333580	0.033336
138.520000	3.333760	0.033338
138.401000	3.333940	0.033339
138.280000	3.334080	0.033341
138.164000	3.333980	0.033340
138.047000	3.334090	0.033341
137.931000	3.334210	0.033342
137.818000	3.334360	0.033344
137.705000	3.334520	0.033345
137.592000	3.334660	0.033347
137.479000	3.334850	0.033349
137.366000	3.335050	0.033351
137.253000	3.335270	0.033353
137.141000	3.335500	0.033355
137.030000	3.335740	0.033357
136.920000	3.336020	0.033360
136.810000	3.336300	0.033363
136.699000	3.336610	0.033366
136.587000	3.336840	0.033368
136.474000	3.337210	0.033372
136.360000	3.337590	0.033376
136.246000	3.338000	0.033380
136.131000	3.338440	0.033384
136.016000	3.338890	0.033389
135.902000	3.339380	0.033394
135.787000	3.339840	0.033398
135.671000	3.340390	0.033404
135.554000	3.340960	0.033410
135.439000	3.341540	0.033415
135.324000	3.342140	0.033421
135.206000	3.342850	0.033429
135.090000	3.343470	0.033435
134.972000	3.344130	0.033441
134.852000	3.344800	0.033448
134.732000	3.345490	0.033455
134.609000	3.346190	0.033462
134.483000	3.346910	0.033469
134.358000	3.347560	0.033476
134.227000	3.348330	0.033483
134.095000	3.349110	0.033491
133.963000	3.349930	0.033499
133.829000	3.350770	0.033508
133.694000	3.351640	0.033516
133.560000	3.352560	0.033526
133.426000	3.353470	0.033535
133.292000	3.354460	0.033545
133.158000	3.355400	0.033554
133.025000	3.356340	0.033563
132.893000	3.357260	0.033573
132.760000	3.358180	0.033582
132.627000	3.359080	0.033591
132.493000	3.359980	0.033600
132.360000	3.360880	0.033609
132.227000	3.361780	0.033618
132.094000	3.362680	0.033627
131.962000	3.363610	0.033636
131.832000	3.364460	0.033645
131.700000	3.365280	0.033653
131.569000	3.366100	0.033661
131.437000	3.366900	0.033669
131.305000	3.367680	0.033677
131.173000	3.368510	0.033685
131.040000	3.369280	0.033693
130.908000	3.370030	0.033700
130.775000	3.370630	0.033706
130.642000	3.371300	0.033713
130.509000	3.371920	0.033719
130.376000	3.372500	0.033725
130.242000	3.373000	0.033730
130.107000	3.373440	0.033734
129.972000	3.373800	0.033738
129.837000	3.374130	0.033741
129.701000	3.374430	0.033744
129.564000	3.374650	0.033747
129.427000	3.374850	0.033749
129.291000	3.375030	0.033750
129.154000	3.375200	0.033752
129.018000	3.375350	0.033754
128.882000	3.375530	0.033755
128.744000	3.375660	0.033757
128.607000	3.375660	0.033757
128.470000	3.375730	0.033757
128.332000	3.375790	0.033758
128.195000	3.375800	0.033758
128.058000	3.375800	0.033758
127.920000	3.375750	0.033758
127.782000	3.375680	0.033757
127.644000	3.375580	0.033756
127.508000	3.375470	0.033755
127.371000	3.375350	0.033754
127.233000	3.375230	0.033752
127.097000	3.375000	0.033750
126.961000	3.374980	0.033750
126.824000	3.374980	0.033750
126.689000	3.375050	0.033751
126.552000	3.375200	0.033752
126.413000	3.375430	0.033754
126.274000	3.375760	0.033758
126.134000	3.376110	0.033761
125.992000	3.376500	0.033765
125.851000	3.376960	0.033770
125.711000	3.377500	0.033775
125.571000	3.377980	0.033780
125.429000	3.378450	0.033785
125.286000	3.378890	0.033789
125.140000	3.379290	0.033793
124.992000	3.379700	0.033797
124.844000	3.380060	0.033801
124.696000	3.380400	0.033804
124.547000	3.380820	0.033808
124.400000	3.381160	0.033812
124.255000	3.381540	0.033815
124.109000	3.381950	0.033820
123.966000	3.382410	0.033824
123.823000	3.382930	0.033829
123.681000	3.383450	0.033835
123.541000	3.384030	0.033840
123.399000	3.384630	0.033846
123.258000	3.385210	0.033852
123.116000	3.385800	0.033858
122.972000	3.386380	0.033864
122.827000	3.386930	0.033869
122.681000	3.387440	0.033874
122.534000	3.387920	0.033879
122.388000	3.388360	0.033884
122.240000	3.388740	0.033887
122.091000	3.389090	0.033891
121.939000	3.389310	0.033893
121.788000	3.389540	0.033895
121.635000	3.389770	0.033898
121.481000	3.389980	0.033900
121.328000	3.390200	0.033902
121.174000	3.390440	0.033904
121.022000	3.390780	0.033908
120.869000	3.391070	0.033911
120.718000	3.391400	0.033914
120.567000	3.391730	0.033917
120.418000	3.392130	0.033921
120.267000	3.392420	0.033924
120.119000	3.392710	0.033927
119.973000	3.392960	0.033930
119.824000	3.393180	0.033932
119.677000	3.393360	0.033934
119.530000	3.393480	0.033935
119.383000	3.393610	0.033936
119.237000	3.393690	0.033937
119.091000	3.393740	0.033937
118.945000	3.393780	0.033938
118.799000	3.393840	0.033938
118.653000	3.393850	0.033939
118.507000	3.393870	0.033939
118.362000	3.393890	0.033939
118.216000	3.393930	0.033939
118.070000	3.393940	0.033939
117.923000	3.393950	0.033940
117.776000	3.393920	0.033939
117.630000	3.393910	0.033939
117.484000	3.393900	0.033939
117.338000	3.393870	0.033939
117.191000	3.393820	0.033938
117.045000	3.393740	0.033937
116.900000	3.393700	0.033937
116.755000	3.393570	0.033936
116.611000	3.393450	0.033935
116.466000	3.393350	0.033934
116.321000	3.393260	0.033933
116.173000	3.393200	0.033932
116.025000	3.393160	0.033932
115.878000	3.393160	0.033932
115.729000	3.393190	0.033932
115.581000	3.393240	0.033932
115.434000	3.393330	0.033933
115.287000	3.393420	0.033934
115.141000	3.393590	0.033936
114.995000	3.393780	0.033938
114.848000	3.393990	0.033940
114.700000	3.394210	0.033942
114.555000	3.394450	0.033945
114.408000	3.394650	0.033947
114.263000	3.394900	0.033949
114.119000	3.395260	0.033953
113.976000	3.395540	0.033955
113.834000	3.395840	0.033958
113.692000	3.396160	0.033962
113.551000	3.396490	0.033965
113.409000	3.396820	0.033968
113.268000	3.397150	0.033972
113.127000	3.397450	0.033975
112.988000	3.397750	0.033978
112.850000	3.398030	0.033980
112.711000	3.398270	0.033983
112.572000	3.398620	0.033986
112.433000	3.398790	0.033988
112.293000	3.398980	0.033990
112.154000	3.399150	0.033992
112.015000	3.399320	0.033993
111.874000	3.399580	0.033996
111.733000	3.399700	0.033997
111.593000	3.399890	0.033999
111.453000	3.400110	0.034001
111.314000	3.400370	0.034004
111.176000	3.400670	0.034007
111.041000	3.400990	0.034010
110.907000	3.401370	0.034014
110.774000	3.401770	0.034018
110.641000	3.402180	0.034022
110.506000	3.402580	0.034026
110.371000	3.402960	0.034030
110.236000	3.403320	0.034033
110.100000	3.403600	0.034036
109.960000	3.403890	0.034039
109.822000	3.404130	0.034041
109.681000	3.404260	0.034043
109.541000	3.404440	0.034044
109.400000	3.404510	0.034045
109.258000	3.404570	0.034046
109.116000	3.404610	0.034046
108.973000	3.404650	0.034047
108.829000	3.404710	0.034047
108.686000	3.404830	0.034048
108.543000	3.404950	0.034050
108.400000	3.405110	0.034051
108.258000	3.405280	0.034053
108.117000	3.405460	0.034055
107.977000	3.405650	0.034057
107.838000	3.405840	0.034058
107.699000	3.406020	0.034060
107.559000	3.406280	0.034063
107.420000	3.406470	0.034065
107.280000	3.406610	0.034066
107.140000	3.406690	0.034067
106.998000	3.406760	0.034068
106.854000	3.406790	0.034068
106.710000	3.406700	0.034067
106.564000	3.406600	0.034066
106.418000	3.406530	0.034065
106.272000	3.406450	0.034065
106.124000	3.406400	0.034064
105.978000	3.406400	0.034064
105.830000	3.406430	0.034064
105.684000	3.406500	0.034065
105.540000	3.406600	0.034066
105.394000	3.406730	0.034067
105.250000	3.406890	0.034069
105.104000	3.407070	0.034071
104.959000	3.407270	0.034073
104.814000	3.407460	0.034075
104.667000	3.407800	0.034078
104.520000	3.407940	0.034079
104.375000	3.408100	0.034081
104.231000	3.408250	0.034083
104.089000	3.408370	0.034084
103.945000	3.408460	0.034085
103.803000	3.408550	0.034086
103.661000	3.408660	0.034087
103.523000	3.408730	0.034087
103.386000	3.408790	0.034088
103.250000	3.408890	0.034089
103.115000	3.408980	0.034090
102.982000	3.409100	0.034091
102.849000	3.409230	0.034092
102.717000	3.409270	0.034093
102.585000	3.409420	0.034094
102.452000	3.409580	0.034096
102.318000	3.409730	0.034097
102.184000	3.409950	0.034100
102.050000	3.410100	0.034101
101.916000	3.410240	0.034102
101.782000	3.410390	0.034104
101.647000	3.410540	0.034105
101.514000	3.410700	0.034107
101.382000	3.410850	0.034109
101.252000	3.411010	0.034110
101.121000	3.411160	0.034112
100.991000	3.411290	0.034113
100.861000	3.411380	0.034114
100.731000	3.411450	0.034115
100.599000	3.411490	0.034115
100.467000	3.411530	0.034115
100.336000	3.411530	0.034115
100.205000	3.411490	0.034115
100.075000	3.411430	0.034114
99.946200	3.411220	0.034112
99.816800	3.411160	0.034112
99.688000	3.411100	0.034111
99.560800	3.411070	0.034111
99.432600	3.411080	0.034111
99.303900	3.411120	0.034111
99.174600	3.411180	0.034112
99.044600	3.411290	0.034113
98.913100	3.411410	0.034114
98.782900	3.411550	0.034116
98.652400	3.411670	0.034117
98.522100	3.411780	0.034118
98.391700	3.411870	0.034119
98.260200	3.411930	0.034119
98.130900	3.411880	0.034119
98.000800	3.411900	0.034119
97.869800	3.411890	0.034119
97.737100	3.411710	0.034117
97.603400	3.411630	0.034116
97.470200	3.411510	0.034115
97.336800	3.411400	0.034114
97.202700	3.411270	0.034113
97.069300	3.411170	0.034112
96.936800	3.411100	0.034111
96.804500	3.411070	0.034111
96.674100	3.411150	0.034112
96.544500	3.411250	0.034113
96.416300	3.411380	0.034114
96.288700	3.411540	0.034115
96.161500	3.411740	0.034117
96.036100	3.411990	0.034120
95.909700	3.412140	0.034121
95.784000	3.412350	0.034124
95.656400	3.412540	0.034125
95.528300	3.412680	0.034127
95.399800	3.412790	0.034128
95.270100	3.412890	0.034129
95.140600	3.412880	0.034129
95.010800	3.412870	0.034129
94.879800	3.412840	0.034128
94.750000	3.412780	0.034128
94.620300	3.412750	0.034128
94.489900	3.412760	0.034128
94.358600	3.412790	0.034128
94.226600	3.412850	0.034129
94.094200	3.412940	0.034129
93.960000	3.413060	0.034131
93.825500	3.413220	0.034132
93.689600	3.413430	0.034134
93.553800	3.413630	0.034136
93.417100	3.413840	0.034138
93.279400	3.414050	0.034141
93.141000	3.414280	0.034143
93.001700	3.414470	0.034145
92.862900	3.414660	0.034147
92.723800	3.414800	0.034148
92.585500	3.414910	0.034149
92.448100	3.414980	0.034150
92.310800	3.415030	0.034150
92.173800	3.415070	0.034151
92.036100	3.415080	0.034151
91.898600	3.415060	0.034151
91.761800	3.415030	0.034150
91.624700	3.415020	0.034150
91.488400	3.415000	0.034150
91.349200	3.414840	0.034148
91.210700	3.414850	0.034149
91.072900	3.414860	0.034149
90.932700	3.414880	0.034149
90.791600	3.414880	0.034149
90.652300	3.415040	0.034150
90.509300	3.415030	0.034150
90.365300	3.415020	0.034150
90.221000	3.415040	0.034150
90.077300	3.415070	0.034151
89.932100	3.415080	0.034151
89.786400	3.415090	0.034151
89.639900	3.415090	0.034151
89.493000	3.415020	0.034150
89.345900	3.415020	0.034150
89.198100	3.415020	0.034150
89.051700	3.414990	0.034150
88.905000	3.414950	0.034150
88.760800	3.414830	0.034148
88.616000	3.414780	0.034148
88.472000	3.414750	0.034148
88.329000	3.414710	0.034147
88.185100	3.414670	0.034147
88.042900	3.414660	0.034147
87.898500	3.414640	0.034146
87.753900	3.414630	0.034146
87.610700	3.414650	0.034147
87.467700	3.414710	0.034147
87.324100	3.414810	0.034148
87.179800	3.414960	0.034150
87.038100	3.415140	0.034151
86.898100	3.415250	0.034153
86.759100	3.415490	0.034155
86.620600	3.415740	0.034157
86.483400	3.415990	0.034160
86.346500	3.416380	0.034164
86.208200	3.416600	0.034166
86.069500	3.416760	0.034168
85.929100	3.416900	0.034169
85.785600	3.417000	0.034170
85.643200	3.417240	0.034172
85.500000	3.417330	0.034173
85.357200	3.417400	0.034174
85.215400	3.417520	0.034175
85.073800	3.417650	0.034177
84.933700	3.417800	0.034178
84.793900	3.417980	0.034180
84.653800	3.418190	0.034182
84.514600	3.418440	0.034184
84.375700	3.418680	0.034187
84.238100	3.418950	0.034190
84.100500	3.419210	0.034192
83.962400	3.419580	0.034196
83.823800	3.419830	0.034198
83.685700	3.420050	0.034201
83.547700	3.420230	0.034202
83.411200	3.420380	0.034204
83.274300	3.420460	0.034205
83.137000	3.420490	0.034205
82.999600	3.420460	0.034205
82.862500	3.420340	0.034203
82.726100	3.420220	0.034202
82.588800	3.420090	0.034201
82.451900	3.419970	0.034200
82.313200	3.419870	0.034199
82.174600	3.419790	0.034198
82.035500	3.419740	0.034197
81.896600	3.419750	0.034198
81.757500	3.419780	0.034198
81.618100	3.419840	0.034198
81.479100	3.419920	0.034199
81.340400	3.419960	0.034200
81.200500	3.420040	0.034200
81.063100	3.420100	0.034201
80.924100	3.420140	0.034201
80.787600	3.420180	0.034202
80.649300	3.420170	0.034202
80.510700	3.420100	0.034201
80.373400	3.420000	0.034200
80.236800	3.419880	0.034199
80.098700	3.419740	0.034197
79.963400	3.419610	0.034196
79.828500	3.419490	0.034195
79.693800	3.419390	0.034194
79.559600	3.419370	0.034194
79.426400	3.419320	0.034193
79.294500	3.419300	0.034193
79.161900	3.419300	0.034193
79.030900	3.419290	0.034193
78.899500	3.419300	0.034193
78.768200	3.419310	0.034193
78.636300	3.419320	0.034193
78.504200	3.419320	0.034193
78.371000	3.419430	0.034194
78.237700	3.419430	0.034194
78.103400	3.419420	0.034194
77.969200	3.419440	0.034194
77.835600	3.419450	0.034195
77.699900	3.419470	0.034195
77.564900	3.419500	0.034195
77.431100	3.419540	0.034195
77.296800	3.419580	0.034196
77.163000	3.419560	0.034196
77.029900	3.419590	0.034196
76.896800	3.419630	0.034196
76.764100	3.419560	0.034196
76.628500	3.419630	0.034196
76.492800	3.419710	0.034197
76.358200	3.419780	0.034198
76.220300	3.419870	0.034199
76.083100	3.419960	0.034200
75.946900	3.419990	0.034200
75.812200	3.420130	0.034201
75.679900	3.420350	0.034204
75.549900	3.420490	0.034205
75.419500	3.420640	0.034206
75.290100	3.420800	0.034208
75.159900	3.420980	0.034210
75.029000	3.421150	0.034212
74.897900	3.421330	0.034213
74.765100	3.421500	0.034215
74.633600	3.421670	0.034217
74.503700	3.421820	0.034218
74.374100	3.421900	0.034219
74.244900	3.422010	0.034220
74.114700	3.422070	0.034221
73.984700	3.422110	0.034221
73.854900	3.422110	0.034221
73.724700	3.422100	0.034221
73.594400	3.422040	0.034220
73.463500	3.422020	0.034220
73.332400	3.422060	0.034221
73.201700	3.422060	0.034221
73.071100	3.422090	0.034221
72.939800	3.422130	0.034221
72.808600	3.422190	0.034222
72.676200	3.422260	0.034223
72.545200	3.422380	0.034224
72.414100	3.422500	0.034225
72.283300	3.422620	0.034226
72.153100	3.422560	0.034226
72.022700	3.422610	0.034226
71.892900	3.422630	0.034226
71.763300	3.422590	0.034226
71.633700	3.422520	0.034225
71.505300	3.422400	0.034224
71.376000	3.422260	0.034223
71.247000	3.422110	0.034221
71.115200	3.421920	0.034219
70.983500	3.421780	0.034218
70.850500	3.421640	0.034216
70.718100	3.421550	0.034216
70.584500	3.421500	0.034215
70.450800	3.421480	0.034215
70.316600	3.421540	0.034215
70.182000	3.421630	0.034216
70.046700	3.421760	0.034218
69.910800	3.421940	0.034219
69.773600	3.422150	0.034222
69.636600	3.422390	0.034224
69.499200	3.422580	0.034226
69.362000	3.422770	0.034228
69.224200	3.422930	0.034229
69.085700	3.423030	0.034230
68.947000	3.423090	0.034231
68.809000	3.423190	0.034232
68.672000	3.423190	0.034232
68.535100	3.423140	0.034231
68.399000	3.423090	0.034231
68.262200	3.423030	0.034230
68.125400	3.422980	0.034230
67.987600	3.422950	0.034230
67.850000	3.422970	0.034230
67.712400	3.423030	0.034230
