Temperature	Strain_p	Strain
292.679000	0.136947	0.001369
292.567000	0.136668	0.001367
292.450000	0.136428	0.001364
292.336000	0.136226	0.001362
292.221000	0.136070	0.001361
292.106000	0.135996	0.001360
291.984000	0.135987	0.001360
291.861000	0.136113	0.001361
291.737000	0.136207	0.001362
291.617000	0.136376	0.001364
291.497000	0.136576	0.001366
291.377000	0.136812	0.001368
291.258000	0.137038	0.001370
291.138000	0.137248	0.001372
291.019000	0.137447	0.001374
290.901000	0.137613	0.001376
290.784000	0.137758	0.001378
290.668000	0.137876	0.001379
290.556000	0.137959	0.001380
290.441000	0.137984	0.001380
290.325000	0.137958	0.001380
290.210000	0.137850	0.001379
290.097000	0.137668	0.001377
289.982000	0.137466	0.001375
289.868000	0.137199	0.001372
289.756000	0.136911	0.001369
289.647000	0.136617	0.001366
289.538000	0.136272	0.001363
289.428000	0.135902	0.001359
289.316000	0.135525	0.001355
289.199000	0.135146	0.001351
289.080000	0.134758	0.001348
288.958000	0.134395	0.001344
288.835000	0.134059	0.001341
288.710000	0.133776	0.001338
288.586000	0.133562	0.001336
288.460000	0.133426	0.001334
288.332000	0.133358	0.001334
288.205000	0.133347	0.001333
288.079000	0.133378	0.001334
287.950000	0.133424	0.001334
287.822000	0.133516	0.001335
287.694000	0.133633	0.001336
287.567000	0.133767	0.001338
287.440000	0.133974	0.001340
287.315000	0.134142	0.001341
287.191000	0.134315	0.001343
287.063000	0.134429	0.001344
286.932000	0.134501	0.001345
286.798000	0.134516	0.001345
286.663000	0.134441	0.001344
286.530000	0.134263	0.001343
286.398000	0.134013	0.001340
286.267000	0.133695	0.001337
286.138000	0.133310	0.001333
286.010000	0.132892	0.001329
285.886000	0.132445	0.001324
285.761000	0.131982	0.001320
285.638000	0.131455	0.001315
285.515000	0.130968	0.001310
285.395000	0.130540	0.001305
285.275000	0.130157	0.001302
285.156000	0.129844	0.001298
285.038000	0.129621	0.001296
284.920000	0.129480	0.001295
284.805000	0.129406	0.001294
284.690000	0.129426	0.001294
284.573000	0.129511	0.001295
284.454000	0.129633	0.001296
284.337000	0.129830	0.001298
284.222000	0.130001	0.001300
284.110000	0.130164	0.001302
284.000000	0.130328	0.001303
283.892000	0.130491	0.001305
283.784000	0.130646	0.001306
283.674000	0.130804	0.001308
283.565000	0.130948	0.001309
283.456000	0.131063	0.001311
283.347000	0.131144	0.001311
283.237000	0.131164	0.001312
283.124000	0.131141	0.001311
283.011000	0.131092	0.001311
282.895000	0.130981	0.001310
282.776000	0.130846	0.001308
282.656000	0.130677	0.001307
282.535000	0.130490	0.001305
282.415000	0.130254	0.001303
282.296000	0.129987	0.001300
282.180000	0.129690	0.001297
282.063000	0.129363	0.001294
281.945000	0.129036	0.001290
281.828000	0.128734	0.001287
281.709000	0.128456	0.001285
281.589000	0.128208	0.001282
281.469000	0.128005	0.001280
281.349000	0.127870	0.001279
281.231000	0.127779	0.001278
281.113000	0.127671	0.001277
280.994000	0.127667	0.001277
280.873000	0.127693	0.001277
280.748000	0.127757	0.001278
280.621000	0.127860	0.001279
280.496000	0.127980	0.001280
280.371000	0.128115	0.001281
280.248000	0.128247	0.001282
280.130000	0.128326	0.001283
280.014000	0.128360	0.001284
279.899000	0.128346	0.001283
279.787000	0.128225	0.001282
279.678000	0.128017	0.001280
279.569000	0.127745	0.001277
279.461000	0.127395	0.001274
279.356000	0.127007	0.001270
279.250000	0.126599	0.001266
279.142000	0.126171	0.001262
279.038000	0.125646	0.001256
278.935000	0.125257	0.001253
278.834000	0.124914	0.001249
278.734000	0.124639	0.001246
278.634000	0.124468	0.001245
278.534000	0.124363	0.001244
278.431000	0.124383	0.001244
278.328000	0.124510	0.001245
278.227000	0.124668	0.001247
278.128000	0.124865	0.001249
278.028000	0.125078	0.001251
277.923000	0.125275	0.001253
277.816000	0.125477	0.001255
277.704000	0.125694	0.001257
277.589000	0.125879	0.001259
277.474000	0.126014	0.001260
277.358000	0.126098	0.001261
277.240000	0.126130	0.001261
277.120000	0.126085	0.001261
277.000000	0.126016	0.001260
276.875000	0.125862	0.001259
276.747000	0.125668	0.001257
276.620000	0.125451	0.001255
276.492000	0.125226	0.001252
276.365000	0.125016	0.001250
276.237000	0.124832	0.001248
276.108000	0.124635	0.001246
275.979000	0.124434	0.001244
275.848000	0.124207	0.001242
275.713000	0.123960	0.001240
275.573000	0.123682	0.001237
275.428000	0.123400	0.001234
275.281000	0.123097	0.001231
275.129000	0.122774	0.001228
274.976000	0.122464	0.001225
274.821000	0.122192	0.001222
274.666000	0.121939	0.001219
274.509000	0.121715	0.001217
274.355000	0.121528	0.001215
274.201000	0.121410	0.001214
274.054000	0.121348	0.001213
273.909000	0.121371	0.001214
273.769000	0.121490	0.001215
273.631000	0.121761	0.001218
273.494000	0.122066	0.001221
273.359000	0.122381	0.001224
273.225000	0.122689	0.001227
273.094000	0.122959	0.001230
272.964000	0.123181	0.001232
272.836000	0.123339	0.001233
272.710000	0.123412	0.001234
272.585000	0.123427	0.001234
272.460000	0.123363	0.001234
272.335000	0.123227	0.001232
272.213000	0.123043	0.001230
272.092000	0.122789	0.001228
271.970000	0.122491	0.001225
271.848000	0.122155	0.001222
271.725000	0.121818	0.001218
271.606000	0.121462	0.001215
271.488000	0.121104	0.001211
271.370000	0.120772	0.001208
271.250000	0.120482	0.001205
271.127000	0.120203	0.001202
271.002000	0.119984	0.001200
270.873000	0.119775	0.001198
270.744000	0.119566	0.001196
270.613000	0.119383	0.001194
270.481000	0.119213	0.001192
270.350000	0.119065	0.001191
270.218000	0.118943	0.001189
270.086000	0.118870	0.001189
269.955000	0.118825	0.001188
269.823000	0.118836	0.001188
269.690000	0.118860	0.001189
269.555000	0.118888	0.001189
269.418000	0.118948	0.001189
269.282000	0.118974	0.001190
269.145000	0.118989	0.001190
269.008000	0.119023	0.001190
268.874000	0.119060	0.001191
268.743000	0.119069	0.001191
268.614000	0.119126	0.001191
268.487000	0.119091	0.001191
268.360000	0.119048	0.001190
268.235000	0.118956	0.001190
268.113000	0.118832	0.001188
267.993000	0.118680	0.001187
267.875000	0.118496	0.001185
267.755000	0.118282	0.001183
267.634000	0.118053	0.001181
267.514000	0.117819	0.001178
267.394000	0.117571	0.001176
267.274000	0.117330	0.001173
267.150000	0.117097	0.001171
267.027000	0.116836	0.001168
266.907000	0.116618	0.001166
266.788000	0.116432	0.001164
266.670000	0.116280	0.001163
266.551000	0.116177	0.001162
266.433000	0.116211	0.001162
266.317000	0.116130	0.001161
266.201000	0.116032	0.001160
266.088000	0.115898	0.001159
265.976000	0.115730	0.001157
265.864000	0.115529	0.001155
265.753000	0.115269	0.001153
265.644000	0.114995	0.001150
265.539000	0.114695	0.001147
265.438000	0.114410	0.001144
265.340000	0.114143	0.001141
265.241000	0.113899	0.001139
265.143000	0.113674	0.001137
265.043000	0.113485	0.001135
264.942000	0.113365	0.001134
264.839000	0.113268	0.001133
264.739000	0.113229	0.001132
264.639000	0.113254	0.001133
264.540000	0.113348	0.001133
264.439000	0.113465	0.001135
264.335000	0.113663	0.001137
264.228000	0.113880	0.001139
264.116000	0.114098	0.001141
264.001000	0.114297	0.001143
263.884000	0.114459	0.001145
263.767000	0.114579	0.001146
263.650000	0.114651	0.001147
263.535000	0.114664	0.001147
263.418000	0.114636	0.001146
263.298000	0.114550	0.001146
263.172000	0.114418	0.001144
263.043000	0.114258	0.001143
262.911000	0.114077	0.001141
262.783000	0.113875	0.001139
262.654000	0.113714	0.001137
262.526000	0.113571	0.001136
262.402000	0.113454	0.001135
262.277000	0.113386	0.001134
262.154000	0.113373	0.001134
262.032000	0.113354	0.001134
261.913000	0.113344	0.001133
261.793000	0.113334	0.001133
261.675000	0.113289	0.001133
261.555000	0.113192	0.001132
261.436000	0.113058	0.001131
261.319000	0.112889	0.001129
261.203000	0.112694	0.001127
261.089000	0.112492	0.001125
260.977000	0.112276	0.001123
260.864000	0.112052	0.001121
260.747000	0.111831	0.001118
260.623000	0.111584	0.001116
260.493000	0.111383	0.001114
260.359000	0.111146	0.001111
260.220000	0.110938	0.001109
260.076000	0.110764	0.001108
259.923000	0.110639	0.001106
259.765000	0.110554	0.001106
259.605000	0.110482	0.001105
259.446000	0.110433	0.001104
259.289000	0.110376	0.001104
259.139000	0.110300	0.001103
258.989000	0.110186	0.001102
258.841000	0.110071	0.001101
258.696000	0.109939	0.001099
258.554000	0.109796	0.001098
258.414000	0.109653	0.001097
258.275000	0.109509	0.001095
258.141000	0.109371	0.001094
258.010000	0.109221	0.001092
257.882000	0.109087	0.001091
257.755000	0.108960	0.001090
257.627000	0.108870	0.001089
257.499000	0.108770	0.001088
257.372000	0.108685	0.001087
257.244000	0.108633	0.001086
257.116000	0.108543	0.001085
256.986000	0.108516	0.001085
256.856000	0.108481	0.001085
256.727000	0.108414	0.001084
256.604000	0.108290	0.001083
256.485000	0.108179	0.001082
256.368000	0.108037	0.001080
256.252000	0.107886	0.001079
256.135000	0.107724	0.001077
256.016000	0.107573	0.001076
255.896000	0.107412	0.001074
255.774000	0.107255	0.001073
255.650000	0.107189	0.001072
255.524000	0.107037	0.001070
255.396000	0.106923	0.001069
255.261000	0.106824	0.001068
255.124000	0.106770	0.001068
254.984000	0.106747	0.001067
254.840000	0.106765	0.001068
254.691000	0.106837	0.001068
254.543000	0.106884	0.001069
254.396000	0.106904	0.001069
254.251000	0.106893	0.001069
254.104000	0.106842	0.001068
253.953000	0.106719	0.001067
253.803000	0.106613	0.001066
253.652000	0.106509	0.001065
253.504000	0.106407	0.001064
253.357000	0.106293	0.001063
253.216000	0.106204	0.001062
253.077000	0.106119	0.001061
252.940000	0.106059	0.001061
252.800000	0.105986	0.001060
252.659000	0.105909	0.001059
252.514000	0.105863	0.001059
252.366000	0.105836	0.001058
252.219000	0.105858	0.001059
252.075000	0.105864	0.001059
251.933000	0.105844	0.001058
251.792000	0.105840	0.001058
251.654000	0.105791	0.001058
251.516000	0.105695	0.001057
251.379000	0.105553	0.001056
251.240000	0.105345	0.001053
251.099000	0.105080	0.001051
250.956000	0.104778	0.001048
250.811000	0.104440	0.001044
250.667000	0.104089	0.001041
250.524000	0.103737	0.001037
250.385000	0.103403	0.001034
250.254000	0.102997	0.001030
250.125000	0.102696	0.001027
249.998000	0.102457	0.001025
249.876000	0.102274	0.001023
249.758000	0.102177	0.001022
249.647000	0.102214	0.001022
249.542000	0.102273	0.001023
249.438000	0.102417	0.001024
249.331000	0.102561	0.001026
249.219000	0.102706	0.001027
249.103000	0.102841	0.001028
248.984000	0.102945	0.001029
248.867000	0.102990	0.001030
248.751000	0.103012	0.001030
248.630000	0.102977	0.001030
248.505000	0.102871	0.001029
248.377000	0.102711	0.001027
248.250000	0.102498	0.001025
248.123000	0.102243	0.001022
247.996000	0.101803	0.001018
247.868000	0.101488	0.001015
247.737000	0.101163	0.001012
247.602000	0.100843	0.001008
247.466000	0.100545	0.001005
247.331000	0.100287	0.001003
247.197000	0.100057	0.001001
247.065000	0.099821	0.000998
246.931000	0.099647	0.000996
246.798000	0.099470	0.000995
246.661000	0.099291	0.000993
246.522000	0.099088	0.000991
246.383000	0.098869	0.000989
246.246000	0.098643	0.000986
246.111000	0.098415	0.000984
245.978000	0.098191	0.000982
245.849000	0.097984	0.000980
245.719000	0.097787	0.000978
245.585000	0.097601	0.000976
245.451000	0.097310	0.000973
245.320000	0.097188	0.000972
245.192000	0.097119	0.000971
245.066000	0.097096	0.000971
244.942000	0.097126	0.000971
244.821000	0.097219	0.000972
244.705000	0.097347	0.000973
244.590000	0.097506	0.000975
244.473000	0.097633	0.000976
244.357000	0.097761	0.000978
244.243000	0.097879	0.000979
244.133000	0.097955	0.000980
244.023000	0.098010	0.000980
243.914000	0.098012	0.000980
243.804000	0.097987	0.000980
243.694000	0.097926	0.000979
243.582000	0.097858	0.000979
243.469000	0.097748	0.000977
243.355000	0.097633	0.000976
243.240000	0.097490	0.000975
243.127000	0.097368	0.000974
243.015000	0.097218	0.000972
242.902000	0.097079	0.000971
242.786000	0.096968	0.000970
242.665000	0.096780	0.000968
242.540000	0.096731	0.000967
242.413000	0.096661	0.000967
242.283000	0.096585	0.000966
242.151000	0.096488	0.000965
242.017000	0.096354	0.000964
241.885000	0.096196	0.000962
241.753000	0.096021	0.000960
241.621000	0.095845	0.000958
241.491000	0.095683	0.000957
241.363000	0.095533	0.000955
241.236000	0.095382	0.000954
241.110000	0.095355	0.000954
240.984000	0.095329	0.000953
240.859000	0.095344	0.000953
240.734000	0.095416	0.000954
240.605000	0.095540	0.000955
240.477000	0.095677	0.000957
240.349000	0.095807	0.000958
240.221000	0.095894	0.000959
240.093000	0.095958	0.000960
239.968000	0.095986	0.000960
239.844000	0.095929	0.000959
239.717000	0.095792	0.000958
239.593000	0.095539	0.000955
239.463000	0.095229	0.000952
239.328000	0.094870	0.000949
239.196000	0.094478	0.000945
239.065000	0.094066	0.000941
238.932000	0.093637	0.000936
238.797000	0.093203	0.000932
238.659000	0.092804	0.000928
238.519000	0.092432	0.000924
238.380000	0.092099	0.000921
238.242000	0.091821	0.000918
238.107000	0.091585	0.000916
237.970000	0.091409	0.000914
237.833000	0.091293	0.000913
237.697000	0.091326	0.000913
237.563000	0.091355	0.000914
237.433000	0.091407	0.000914
237.304000	0.091513	0.000915
237.180000	0.091614	0.000916
237.057000	0.091657	0.000917
236.935000	0.091727	0.000917
236.809000	0.091777	0.000918
236.683000	0.091795	0.000918
236.555000	0.091787	0.000918
236.427000	0.091745	0.000917
236.303000	0.091500	0.000915
236.184000	0.091427	0.000914
236.067000	0.091300	0.000913
235.947000	0.091174	0.000912
235.822000	0.091057	0.000911
235.693000	0.090962	0.000910
235.558000	0.090888	0.000909
235.423000	0.090835	0.000908
235.289000	0.090938	0.000909
235.157000	0.090906	0.000909
235.026000	0.090861	0.000909
234.894000	0.090797	0.000908
234.762000	0.090695	0.000907
234.630000	0.090543	0.000905
234.497000	0.090367	0.000904
234.363000	0.090172	0.000902
234.229000	0.089957	0.000900
234.096000	0.089741	0.000897
233.967000	0.089541	0.000895
233.838000	0.089368	0.000894
233.711000	0.089322	0.000893
233.584000	0.089215	0.000892
233.456000	0.089189	0.000892
233.329000	0.089237	0.000892
233.203000	0.089333	0.000893
233.078000	0.089481	0.000895
232.955000	0.089650	0.000897
232.834000	0.089965	0.000900
232.714000	0.090154	0.000902
232.592000	0.090290	0.000903
232.469000	0.090375	0.000904
232.349000	0.090376	0.000904
232.229000	0.090285	0.000903
232.113000	0.090102	0.000901
231.997000	0.089844	0.000898
231.881000	0.089531	0.000895
231.761000	0.089161	0.000892
231.640000	0.088748	0.000887
231.518000	0.088218	0.000882
231.395000	0.087779	0.000878
231.273000	0.087351	0.000874
231.153000	0.086950	0.000870
231.034000	0.086596	0.000866
230.912000	0.086295	0.000863
230.788000	0.086052	0.000861
230.664000	0.085863	0.000859
230.540000	0.085751	0.000858
230.413000	0.085665	0.000857
230.285000	0.085661	0.000857
230.157000	0.085687	0.000857
230.025000	0.085721	0.000857
229.895000	0.085762	0.000858
229.765000	0.085770	0.000858
229.638000	0.085801	0.000858
229.511000	0.085815	0.000858
229.385000	0.085826	0.000858
229.258000	0.085863	0.000859
229.135000	0.085933	0.000859
229.012000	0.085993	0.000860
228.889000	0.086060	0.000861
228.767000	0.086115	0.000861
228.645000	0.086147	0.000861
228.523000	0.086166	0.000862
228.398000	0.086093	0.000861
228.271000	0.085967	0.000860
228.141000	0.085778	0.000858
228.009000	0.085499	0.000855
227.878000	0.085135	0.000851
227.747000	0.084720	0.000847
227.614000	0.084275	0.000843
227.480000	0.083828	0.000838
227.347000	0.083402	0.000834
227.214000	0.083007	0.000830
227.079000	0.082662	0.000827
226.945000	0.082389	0.000824
226.809000	0.082185	0.000822
226.672000	0.082066	0.000821
226.534000	0.081987	0.000820
226.394000	0.081978	0.000820
226.260000	0.082016	0.000820
226.129000	0.082087	0.000821
226.005000	0.082191	0.000822
225.881000	0.082283	0.000823
225.756000	0.082372	0.000824
225.631000	0.082439	0.000824
225.508000	0.082480	0.000825
225.384000	0.082508	0.000825
225.258000	0.082522	0.000825
225.130000	0.082480	0.000825
225.003000	0.082397	0.000824
224.877000	0.082269	0.000823
224.750000	0.082154	0.000822
224.622000	0.082017	0.000820
224.492000	0.081861	0.000819
224.363000	0.081697	0.000817
224.234000	0.081539	0.000815
224.104000	0.081386	0.000814
223.975000	0.081243	0.000812
223.847000	0.081111	0.000811
223.719000	0.080989	0.000810
223.589000	0.081030	0.000810
223.455000	0.080867	0.000809
223.319000	0.080731	0.000807
223.182000	0.080573	0.000806
223.046000	0.080391	0.000804
222.913000	0.080179	0.000802
222.779000	0.079824	0.000798
222.644000	0.079574	0.000796
222.507000	0.079321	0.000793
222.369000	0.079079	0.000791
222.227000	0.078874	0.000789
222.087000	0.078684	0.000787
221.946000	0.078551	0.000786
221.804000	0.078442	0.000784
221.661000	0.078352	0.000784
221.518000	0.078235	0.000782
221.373000	0.078168	0.000782
221.224000	0.078109	0.000781
221.074000	0.078051	0.000781
220.923000	0.078001	0.000780
220.769000	0.077869	0.000779
220.612000	0.077834	0.000778
220.455000	0.077753	0.000778
220.300000	0.077644	0.000776
220.149000	0.077522	0.000775
220.002000	0.077390	0.000774
219.859000	0.077279	0.000773
219.719000	0.077173	0.000772
219.580000	0.077085	0.000771
219.443000	0.077024	0.000770
219.309000	0.076956	0.000770
219.178000	0.076901	0.000769
219.048000	0.076848	0.000768
218.919000	0.076794	0.000768
218.790000	0.076731	0.000767
218.658000	0.076668	0.000767
218.523000	0.076609	0.000766
218.388000	0.076542	0.000765
218.253000	0.076558	0.000766
218.118000	0.076428	0.000764
217.984000	0.076325	0.000763
217.849000	0.076205	0.000762
217.714000	0.076090	0.000761
217.576000	0.075923	0.000759
217.438000	0.075778	0.000758
217.300000	0.075619	0.000756
217.162000	0.075447	0.000754
217.025000	0.075262	0.000753
216.890000	0.075076	0.000751
216.755000	0.074885	0.000749
216.620000	0.074701	0.000747
216.486000	0.074542	0.000745
216.352000	0.074404	0.000744
216.216000	0.074269	0.000743
216.080000	0.074160	0.000742
215.943000	0.073893	0.000739
215.804000	0.073794	0.000738
215.661000	0.073624	0.000736
215.516000	0.073484	0.000735
215.372000	0.073346	0.000733
215.228000	0.073231	0.000732
215.083000	0.073127	0.000731
214.939000	0.073055	0.000731
214.796000	0.072985	0.000730
214.653000	0.072928	0.000729
214.511000	0.072869	0.000729
214.368000	0.072814	0.000728
214.223000	0.072765	0.000728
214.077000	0.072701	0.000727
213.931000	0.072618	0.000726
213.787000	0.072504	0.000725
213.644000	0.072365	0.000724
213.499000	0.072188	0.000722
213.353000	0.072007	0.000720
213.206000	0.071718	0.000717
213.061000	0.071435	0.000714
212.920000	0.071124	0.000711
212.781000	0.070846	0.000708
212.642000	0.070580	0.000706
212.503000	0.070344	0.000703
212.363000	0.070137	0.000701
212.224000	0.069965	0.000700
212.085000	0.069820	0.000698
211.947000	0.069701	0.000697
211.812000	0.069597	0.000696
211.680000	0.069520	0.000695
211.547000	0.069447	0.000694
211.417000	0.069363	0.000694
211.287000	0.069301	0.000693
211.158000	0.069245	0.000692
211.030000	0.069177	0.000692
210.903000	0.069062	0.000691
210.780000	0.068919	0.000689
210.658000	0.068786	0.000688
210.541000	0.068586	0.000686
210.425000	0.068369	0.000684
210.313000	0.068121	0.000681
210.202000	0.067905	0.000679
210.091000	0.067658	0.000677
209.977000	0.067437	0.000674
209.860000	0.067260	0.000673
209.739000	0.067127	0.000671
209.616000	0.067044	0.000670
209.490000	0.067006	0.000670
209.364000	0.067015	0.000670
209.235000	0.067068	0.000671
209.105000	0.067282	0.000673
208.971000	0.067413	0.000674
208.835000	0.067575	0.000676
208.697000	0.067603	0.000676
208.560000	0.067727	0.000677
208.421000	0.067842	0.000678
208.280000	0.067929	0.000679
208.139000	0.068011	0.000680
207.999000	0.068103	0.000681
207.859000	0.068233	0.000682
207.715000	0.068337	0.000683
207.570000	0.068439	0.000684
207.423000	0.068535	0.000685
207.275000	0.068591	0.000686
207.125000	0.068597	0.000686
206.972000	0.068550	0.000685
206.815000	0.068440	0.000684
206.654000	0.068265	0.000683
206.491000	0.068031	0.000680
206.327000	0.067737	0.000677
206.162000	0.067365	0.000674
206.002000	0.066932	0.000669
205.849000	0.066434	0.000664
205.697000	0.065890	0.000659
205.548000	0.065358	0.000654
205.404000	0.064833	0.000648
205.264000	0.064348	0.000643
205.127000	0.063920	0.000639
204.989000	0.063577	0.000636
204.853000	0.063317	0.000633
204.717000	0.063130	0.000631
204.583000	0.063008	0.000630
204.449000	0.062963	0.000630
204.315000	0.063008	0.000630
204.182000	0.063049	0.000630
204.051000	0.063100	0.000631
203.923000	0.063141	0.000631
203.796000	0.063189	0.000632
