Temperature	Strain_p	Strain
205.377000	-0.064072	-0.000641
205.239000	-0.064001	-0.000640
205.099000	-0.063834	-0.000638
204.958000	-0.063665	-0.000637
204.817000	-0.063469	-0.000635
204.678000	-0.063268	-0.000633
204.539000	-0.063058	-0.000631
204.400000	-0.062850	-0.000628
204.260000	-0.062692	-0.000627
204.118000	-0.062587	-0.000626
203.975000	-0.062561	-0.000626
203.831000	-0.062647	-0.000626
203.685000	-0.062851	-0.000629
203.537000	-0.063135	-0.000631
203.391000	-0.063501	-0.000635
203.247000	-0.063938	-0.000639
203.101000	-0.064393	-0.000644
202.951000	-0.064868	-0.000649
202.801000	-0.065329	-0.000653
202.653000	-0.065772	-0.000658
202.509000	-0.066176	-0.000662
202.369000	-0.066526	-0.000665
202.235000	-0.066815	-0.000668
202.104000	-0.067008	-0.000670
201.975000	-0.067142	-0.000671
201.849000	-0.067201	-0.000672
201.722000	-0.067194	-0.000672
201.594000	-0.067111	-0.000671
201.467000	-0.066961	-0.000670
201.336000	-0.066827	-0.000668
201.207000	-0.066678	-0.000667
201.079000	-0.066551	-0.000666
200.951000	-0.066447	-0.000664
200.819000	-0.066368	-0.000664
200.684000	-0.066326	-0.000663
200.547000	-0.066316	-0.000663
200.410000	-0.066349	-0.000663
200.273000	-0.066432	-0.000664
200.134000	-0.066565	-0.000666
199.993000	-0.066732	-0.000667
199.848000	-0.066950	-0.000669
199.700000	-0.067199	-0.000672
199.552000	-0.067479	-0.000675
199.401000	-0.067795	-0.000678
199.250000	-0.068104	-0.000681
199.101000	-0.068394	-0.000684
198.954000	-0.068674	-0.000687
198.811000	-0.068929	-0.000689
198.671000	-0.069190	-0.000692
198.532000	-0.069382	-0.000694
198.395000	-0.069551	-0.000696
198.258000	-0.069726	-0.000697
198.123000	-0.069852	-0.000699
197.986000	-0.069961	-0.000700
197.851000	-0.070038	-0.000700
197.715000	-0.070081	-0.000701
197.580000	-0.070066	-0.000701
197.443000	-0.070050	-0.000700
197.305000	-0.070052	-0.000701
197.165000	-0.070070	-0.000701
197.023000	-0.070112	-0.000701
196.882000	-0.070184	-0.000702
196.743000	-0.070294	-0.000703
196.604000	-0.070449	-0.000704
196.466000	-0.070624	-0.000706
196.330000	-0.070832	-0.000708
196.192000	-0.071054	-0.000711
196.051000	-0.071284	-0.000713
195.911000	-0.071529	-0.000715
195.769000	-0.071770	-0.000718
195.628000	-0.072029	-0.000720
195.489000	-0.072300	-0.000723
195.353000	-0.072565	-0.000726
195.218000	-0.072828	-0.000728
195.084000	-0.073075	-0.000731
194.952000	-0.073312	-0.000733
194.823000	-0.073537	-0.000735
194.692000	-0.073741	-0.000737
194.563000	-0.073972	-0.000740
194.435000	-0.074128	-0.000741
194.306000	-0.074264	-0.000743
194.176000	-0.074365	-0.000744
194.048000	-0.074458	-0.000745
193.921000	-0.074498	-0.000745
193.791000	-0.074505	-0.000745
193.659000	-0.074454	-0.000745
193.526000	-0.074359	-0.000744
193.394000	-0.074223	-0.000742
193.263000	-0.074052	-0.000741
193.134000	-0.073817	-0.000738
193.007000	-0.073588	-0.000736
192.885000	-0.073368	-0.000734
192.765000	-0.073144	-0.000731
192.647000	-0.072932	-0.000729
192.529000	-0.072763	-0.000728
192.409000	-0.072647	-0.000726
192.284000	-0.072593	-0.000726
192.153000	-0.072596	-0.000726
192.017000	-0.072669	-0.000727
191.876000	-0.072818	-0.000728
191.734000	-0.073014	-0.000730
191.594000	-0.073268	-0.000733
191.458000	-0.073584	-0.000736
191.323000	-0.073940	-0.000739
191.185000	-0.074346	-0.000743
191.045000	-0.074789	-0.000748
190.900000	-0.075266	-0.000753
190.753000	-0.075784	-0.000758
190.607000	-0.076286	-0.000763
190.458000	-0.076807	-0.000768
190.311000	-0.077282	-0.000773
190.167000	-0.077708	-0.000777
190.027000	-0.078055	-0.000781
189.890000	-0.078317	-0.000783
189.754000	-0.078479	-0.000785
189.619000	-0.078551	-0.000786
189.484000	-0.078558	-0.000786
189.349000	-0.078504	-0.000785
189.214000	-0.078389	-0.000784
189.077000	-0.078260	-0.000783
188.938000	-0.078131	-0.000781
188.795000	-0.078019	-0.000780
188.651000	-0.077966	-0.000780
188.505000	-0.077938	-0.000779
188.358000	-0.077927	-0.000779
188.209000	-0.077952	-0.000780
188.059000	-0.078007	-0.000780
187.907000	-0.078106	-0.000781
187.756000	-0.078243	-0.000782
187.604000	-0.078388	-0.000784
187.452000	-0.078564	-0.000786
187.300000	-0.078766	-0.000788
187.146000	-0.078978	-0.000790
186.997000	-0.079204	-0.000792
186.851000	-0.079446	-0.000794
186.707000	-0.079694	-0.000797
186.563000	-0.079953	-0.000800
186.417000	-0.080206	-0.000802
186.270000	-0.080459	-0.000805
186.123000	-0.080707	-0.000807
185.974000	-0.080940	-0.000809
185.826000	-0.081193	-0.000812
185.682000	-0.081371	-0.000814
185.542000	-0.081506	-0.000815
185.404000	-0.081595	-0.000816
185.268000	-0.081648	-0.000816
185.134000	-0.081657	-0.000817
185.001000	-0.081645	-0.000816
184.868000	-0.081593	-0.000816
184.735000	-0.081572	-0.000816
184.601000	-0.081561	-0.000816
184.470000	-0.081575	-0.000816
184.340000	-0.081616	-0.000816
184.210000	-0.081694	-0.000817
184.078000	-0.081821	-0.000818
183.943000	-0.081991	-0.000820
183.802000	-0.082203	-0.000822
183.658000	-0.082468	-0.000825
183.511000	-0.082742	-0.000827
183.362000	-0.083016	-0.000830
183.213000	-0.083294	-0.000833
183.066000	-0.083709	-0.000837
182.920000	-0.083983	-0.000840
182.774000	-0.084222	-0.000842
182.627000	-0.084439	-0.000844
182.476000	-0.084623	-0.000846
182.324000	-0.084775	-0.000848
182.169000	-0.084890	-0.000849
182.016000	-0.084991	-0.000850
181.866000	-0.085088	-0.000851
181.718000	-0.085151	-0.000852
181.573000	-0.085190	-0.000852
181.432000	-0.085214	-0.000852
181.296000	-0.085208	-0.000852
181.163000	-0.085198	-0.000852
181.029000	-0.085175	-0.000852
180.896000	-0.085146	-0.000851
180.761000	-0.085117	-0.000851
180.627000	-0.085059	-0.000851
180.495000	-0.085062	-0.000851
180.365000	-0.085081	-0.000851
180.238000	-0.085069	-0.000851
180.114000	-0.085133	-0.000851
179.991000	-0.085242	-0.000852
179.872000	-0.085391	-0.000854
179.752000	-0.085577	-0.000856
179.633000	-0.085792	-0.000858
179.513000	-0.086058	-0.000861
179.392000	-0.086358	-0.000864
179.272000	-0.086705	-0.000867
179.150000	-0.087092	-0.000871
179.029000	-0.087502	-0.000875
178.908000	-0.087919	-0.000879
178.788000	-0.088349	-0.000883
178.669000	-0.088775	-0.000888
178.554000	-0.089178	-0.000892
178.441000	-0.089554	-0.000896
178.329000	-0.089892	-0.000899
178.216000	-0.090174	-0.000902
178.104000	-0.090406	-0.000904
177.990000	-0.090594	-0.000906
177.878000	-0.090726	-0.000907
177.767000	-0.090824	-0.000908
177.657000	-0.090891	-0.000909
177.549000	-0.090894	-0.000909
177.441000	-0.090852	-0.000909
177.333000	-0.090785	-0.000908
177.225000	-0.090695	-0.000907
177.116000	-0.090588	-0.000906
177.006000	-0.090470	-0.000905
176.895000	-0.090382	-0.000904
176.786000	-0.090321	-0.000903
176.677000	-0.090281	-0.000903
176.570000	-0.090285	-0.000903
176.464000	-0.090330	-0.000903
176.358000	-0.090422	-0.000904
176.251000	-0.090556	-0.000906
176.141000	-0.090733	-0.000907
176.029000	-0.090964	-0.000910
175.915000	-0.091220	-0.000912
175.799000	-0.091493	-0.000915
175.679000	-0.091795	-0.000918
175.557000	-0.092110	-0.000921
175.432000	-0.092467	-0.000925
175.305000	-0.092784	-0.000928
175.179000	-0.093093	-0.000931
175.050000	-0.093379	-0.000934
174.919000	-0.093604	-0.000936
174.790000	-0.093817	-0.000938
174.660000	-0.093971	-0.000940
174.535000	-0.094092	-0.000941
174.414000	-0.094172	-0.000942
174.295000	-0.094222	-0.000942
174.177000	-0.094229	-0.000942
174.062000	-0.094201	-0.000942
173.949000	-0.094155	-0.000942
173.835000	-0.094094	-0.000941
173.720000	-0.094037	-0.000940
173.605000	-0.093983	-0.000940
173.488000	-0.093938	-0.000939
173.373000	-0.093915	-0.000939
173.259000	-0.093874	-0.000939
173.146000	-0.093959	-0.000940
173.033000	-0.094037	-0.000940
172.917000	-0.094181	-0.000942
172.800000	-0.094366	-0.000944
172.682000	-0.094600	-0.000946
172.562000	-0.094883	-0.000949
172.439000	-0.095191	-0.000952
172.316000	-0.095511	-0.000955
172.193000	-0.095860	-0.000959
172.069000	-0.096222	-0.000962
171.944000	-0.096578	-0.000966
171.818000	-0.096914	-0.000969
171.695000	-0.097213	-0.000972
171.571000	-0.097491	-0.000975
171.448000	-0.097724	-0.000977
171.322000	-0.097912	-0.000979
171.194000	-0.098064	-0.000981
171.064000	-0.098183	-0.000982
170.932000	-0.098281	-0.000983
170.796000	-0.098210	-0.000982
170.660000	-0.098238	-0.000982
170.524000	-0.098247	-0.000982
170.388000	-0.098263	-0.000983
170.254000	-0.098277	-0.000983
170.119000	-0.098250	-0.000983
169.984000	-0.098310	-0.000983
169.848000	-0.098381	-0.000984
169.712000	-0.098489	-0.000985
169.574000	-0.098630	-0.000986
169.433000	-0.098808	-0.000988
169.291000	-0.099027	-0.000990
169.149000	-0.099291	-0.000993
169.009000	-0.099569	-0.000996
168.870000	-0.099872	-0.000999
168.732000	-0.100184	-0.001002
168.595000	-0.100497	-0.001005
168.459000	-0.100808	-0.001008
168.323000	-0.101125	-0.001011
168.187000	-0.101429	-0.001014
168.050000	-0.101774	-0.001018
167.916000	-0.102023	-0.001020
167.779000	-0.102149	-0.001021
167.640000	-0.102323	-0.001023
167.497000	-0.102472	-0.001025
167.352000	-0.102617	-0.001026
167.208000	-0.102738	-0.001027
167.062000	-0.102853	-0.001029
166.913000	-0.102936	-0.001029
166.764000	-0.102993	-0.001030
166.612000	-0.103025	-0.001030
166.461000	-0.103037	-0.001030
166.306000	-0.103009	-0.001030
166.151000	-0.102941	-0.001029
165.994000	-0.102864	-0.001029
165.836000	-0.102779	-0.001028
165.678000	-0.102705	-0.001027
165.522000	-0.102644	-0.001026
165.368000	-0.102584	-0.001026
165.214000	-0.102547	-0.001025
165.061000	-0.102535	-0.001025
164.909000	-0.102552	-0.001026
164.758000	-0.102580	-0.001026
164.606000	-0.102668	-0.001027
164.454000	-0.102811	-0.001028
164.303000	-0.103003	-0.001030
164.151000	-0.103255	-0.001033
163.999000	-0.103560	-0.001036
163.847000	-0.103897	-0.001039
163.695000	-0.104242	-0.001042
163.546000	-0.104574	-0.001046
163.396000	-0.104898	-0.001049
163.245000	-0.105204	-0.001052
163.096000	-0.105482	-0.001055
162.943000	-0.105730	-0.001057
162.789000	-0.105948	-0.001059
162.637000	-0.106135	-0.001061
162.481000	-0.106257	-0.001063
162.325000	-0.106342	-0.001063
162.166000	-0.106393	-0.001064
162.006000	-0.106402	-0.001064
161.846000	-0.106345	-0.001063
161.688000	-0.106261	-0.001063
161.529000	-0.106228	-0.001062
161.371000	-0.106218	-0.001062
161.217000	-0.106239	-0.001062
161.062000	-0.106331	-0.001063
160.909000	-0.106477	-0.001065
160.754000	-0.106678	-0.001067
160.602000	-0.106925	-0.001069
160.449000	-0.107228	-0.001072
160.297000	-0.107563	-0.001076
160.145000	-0.107933	-0.001079
159.994000	-0.108340	-0.001083
159.844000	-0.108812	-0.001088
159.694000	-0.109236	-0.001092
159.545000	-0.109651	-0.001097
159.396000	-0.110030	-0.001100
159.247000	-0.110365	-0.001104
159.100000	-0.110653	-0.001107
158.952000	-0.110888	-0.001109
158.806000	-0.111015	-0.001110
158.662000	-0.111163	-0.001112
158.517000	-0.111273	-0.001113
158.375000	-0.111386	-0.001114
158.236000	-0.111499	-0.001115
158.100000	-0.111619	-0.001116
157.965000	-0.111763	-0.001118
157.828000	-0.111929	-0.001119
157.691000	-0.112104	-0.001121
157.553000	-0.112287	-0.001123
157.413000	-0.112479	-0.001125
157.274000	-0.112689	-0.001127
157.133000	-0.112908	-0.001129
156.991000	-0.113132	-0.001131
156.848000	-0.113366	-0.001134
156.703000	-0.113565	-0.001136
156.557000	-0.113723	-0.001137
156.412000	-0.113811	-0.001138
156.270000	-0.113815	-0.001138
156.128000	-0.113716	-0.001137
155.985000	-0.113579	-0.001136
155.843000	-0.113416	-0.001134
155.701000	-0.113267	-0.001133
155.563000	-0.113133	-0.001131
155.428000	-0.113052	-0.001131
155.293000	-0.112935	-0.001129
155.158000	-0.112815	-0.001128
155.022000	-0.112704	-0.001127
154.888000	-0.112589	-0.001126
154.753000	-0.112494	-0.001125
154.617000	-0.112418	-0.001124
154.478000	-0.112379	-0.001124
154.338000	-0.112374	-0.001124
154.197000	-0.112344	-0.001123
154.055000	-0.112376	-0.001124
153.910000	-0.112436	-0.001124
153.766000	-0.112513	-0.001125
153.624000	-0.112599	-0.001126
153.482000	-0.112703	-0.001127
153.339000	-0.112828	-0.001128
153.197000	-0.112956	-0.001130
153.059000	-0.113202	-0.001132
152.923000	-0.113410	-0.001134
152.787000	-0.113653	-0.001137
152.654000	-0.113915	-0.001139
152.524000	-0.114202	-0.001142
152.397000	-0.114505	-0.001145
152.272000	-0.114825	-0.001148
152.152000	-0.115167	-0.001152
152.035000	-0.115518	-0.001155
151.917000	-0.115910	-0.001159
151.803000	-0.116227	-0.001162
151.692000	-0.116536	-0.001165
151.584000	-0.116806	-0.001168
151.478000	-0.117035	-0.001170
151.372000	-0.117206	-0.001172
151.267000	-0.117326	-0.001173
151.163000	-0.117402	-0.001174
151.058000	-0.117433	-0.001174
150.953000	-0.117426	-0.001174
150.847000	-0.117400	-0.001174
150.742000	-0.117380	-0.001174
150.638000	-0.117349	-0.001173
150.533000	-0.117316	-0.001173
150.429000	-0.117296	-0.001173
150.326000	-0.117295	-0.001173
150.221000	-0.117323	-0.001173
150.116000	-0.117376	-0.001174
150.011000	-0.117474	-0.001175
149.906000	-0.117595	-0.001176
149.799000	-0.117776	-0.001178
149.686000	-0.117943	-0.001179
149.571000	-0.118115	-0.001181
149.456000	-0.118279	-0.001183
149.339000	-0.118435	-0.001184
149.223000	-0.118578	-0.001186
149.105000	-0.118735	-0.001187
148.989000	-0.118848	-0.001188
148.876000	-0.119000	-0.001190
148.762000	-0.119155	-0.001192
148.649000	-0.119326	-0.001193
148.538000	-0.119510	-0.001195
148.427000	-0.119695	-0.001197
148.318000	-0.119884	-0.001199
148.208000	-0.120076	-0.001201
148.100000	-0.120270	-0.001203
147.990000	-0.120447	-0.001204
147.878000	-0.120611	-0.001206
147.766000	-0.120758	-0.001208
147.653000	-0.120859	-0.001209
147.543000	-0.120936	-0.001209
147.433000	-0.121060	-0.001211
147.326000	-0.121045	-0.001210
147.219000	-0.120950	-0.001210
147.115000	-0.120880	-0.001209
147.015000	-0.120771	-0.001208
146.915000	-0.120646	-0.001206
146.817000	-0.120525	-0.001205
146.719000	-0.120403	-0.001204
146.621000	-0.120280	-0.001203
146.524000	-0.120166	-0.001202
146.429000	-0.120037	-0.001200
146.333000	-0.119914	-0.001199
146.241000	-0.119793	-0.001198
146.151000	-0.119679	-0.001197
146.062000	-0.119569	-0.001196
145.975000	-0.119466	-0.001195
145.889000	-0.119340	-0.001193
145.803000	-0.119224	-0.001192
145.714000	-0.119099	-0.001191
145.626000	-0.118957	-0.001190
145.534000	-0.118804	-0.001188
145.444000	-0.118638	-0.001186
145.351000	-0.118488	-0.001185
145.257000	-0.118323	-0.001183
145.161000	-0.118196	-0.001182
145.058000	-0.118118	-0.001181
144.953000	-0.118105	-0.001181
144.848000	-0.118157	-0.001182
144.739000	-0.118307	-0.001183
144.627000	-0.118500	-0.001185
144.512000	-0.118720	-0.001187
144.394000	-0.118931	-0.001189
144.274000	-0.119141	-0.001191
144.151000	-0.119325	-0.001193
144.027000	-0.119508	-0.001195
143.902000	-0.119680	-0.001197
143.775000	-0.119829	-0.001198
143.647000	-0.119961	-0.001200
143.518000	-0.120043	-0.001200
143.388000	-0.120060	-0.001201
143.255000	-0.120003	-0.001200
143.123000	-0.119875	-0.001199
142.991000	-0.119730	-0.001197
142.860000	-0.119498	-0.001195
142.729000	-0.119214	-0.001192
142.598000	-0.118883	-0.001189
142.464000	-0.118497	-0.001185
142.328000	-0.118060	-0.001181
142.189000	-0.117594	-0.001176
142.051000	-0.117101	-0.001171
141.919000	-0.116550	-0.001166
141.785000	-0.115950	-0.001160
141.649000	-0.115288	-0.001153
141.515000	-0.114583	-0.001146
141.381000	-0.113795	-0.001138
141.253000	-0.112946	-0.001129
141.124000	-0.112035	-0.001120
140.995000	-0.111077	-0.001111
140.866000	-0.110061	-0.001101
140.735000	-0.108955	-0.001090
140.607000	-0.107873	-0.001079
140.478000	-0.106734	-0.001067
140.346000	-0.105527	-0.001055
140.216000	-0.104236	-0.001042
140.085000	-0.102852	-0.001029
139.951000	-0.101371	-0.001014
139.816000	-0.099799	-0.000998
139.680000	-0.098106	-0.000981
139.545000	-0.096291	-0.000963
139.411000	-0.094297	-0.000943
139.278000	-0.092125	-0.000921
139.152000	-0.089760	-0.000898
139.027000	-0.087193	-0.000872
138.903000	-0.084381	-0.000844
138.780000	-0.081322	-0.000813
138.658000	-0.077993	-0.000780
138.535000	-0.074415	-0.000744
138.411000	-0.070563	-0.000706
138.287000	-0.066488	-0.000665
138.161000	-0.062151	-0.000622
138.035000	-0.057640	-0.000576
137.909000	-0.052954	-0.000530
137.785000	-0.048122	-0.000481
137.661000	-0.043152	-0.000432
137.539000	-0.038068	-0.000381
137.420000	-0.032888	-0.000329
137.302000	-0.027646	-0.000276
137.182000	-0.022264	-0.000223
137.063000	-0.016784	-0.000168
136.946000	-0.011231	-0.000112
136.832000	-0.005555	-0.000056
136.717000	0.000220	0.000002
136.604000	0.006167	0.000062
136.496000	0.012268	0.000123
136.390000	0.018542	0.000185
136.285000	0.024986	0.000250
136.180000	0.031588	0.000316
136.074000	0.038352	0.000384
135.971000	0.045188	0.000452
135.870000	0.052126	0.000521
135.774000	0.059246	0.000592
135.677000	0.066341	0.000663
135.580000	0.073491	0.000735
135.483000	0.080691	0.000807
135.387000	0.087909	0.000879
135.291000	0.095133	0.000951
135.194000	0.102369	0.001024
135.097000	0.109612	0.001096
135.001000	0.116736	0.001167
134.905000	0.123904	0.001239
134.807000	0.131099	0.001311
134.710000	0.138326	0.001383
134.615000	0.145598	0.001456
134.520000	0.152939	0.001529
134.423000	0.160344	0.001603
134.327000	0.167837	0.001678
134.228000	0.175408	0.001754
134.128000	0.183086	0.001831
134.025000	0.190837	0.001908
133.920000	0.198639	0.001986
133.813000	0.206511	0.002065
133.707000	0.214380	0.002144
133.603000	0.222319	0.002223
133.500000	0.230278	0.002303
133.393000	0.238258	0.002383
133.282000	0.246258	0.002463
133.171000	0.254263	0.002543
133.061000	0.262258	0.002623
132.952000	0.270200	0.002702
132.843000	0.278173	0.002782
132.733000	0.286146	0.002861
132.623000	0.294117	0.002941
132.514000	0.302114	0.003021
132.404000	0.310108	0.003101
132.294000	0.318096	0.003181
132.182000	0.326137	0.003261
132.070000	0.334193	0.003342
131.956000	0.342257	0.003423
131.840000	0.350344	0.003503
131.724000	0.358440	0.003584
131.609000	0.366547	0.003665
131.495000	0.374666	0.003747
131.379000	0.382765	0.003828
131.262000	0.390897	0.003909
131.143000	0.399030	0.003990
131.023000	0.407163	0.004072
130.899000	0.415303	0.004153
130.773000	0.423426	0.004234
130.647000	0.431554	0.004316
130.519000	0.439662	0.004397
130.391000	0.447734	0.004477
130.262000	0.455784	0.004558
130.132000	0.463762	0.004638
130.002000	0.471703	0.004717
129.874000	0.479568	0.004796
129.744000	0.487352	0.004874
129.613000	0.495079	0.004951
129.479000	0.502721	0.005027
129.342000	0.510305	0.005103
129.205000	0.517825	0.005178
129.065000	0.525271	0.005253
128.925000	0.532647	0.005326
128.783000	0.539913	0.005399
128.640000	0.547046	0.005470
128.491000	0.554047	0.005540
128.337000	0.560927	0.005609
128.180000	0.567677	0.005677
128.022000	0.574289	0.005743
127.858000	0.580752	0.005808
127.694000	0.587016	0.005870
127.528000	0.593076	0.005931
127.361000	0.598903	0.005989
127.196000	0.604490	0.006045
127.031000	0.609808	0.006098
126.866000	0.614875	0.006149
126.701000	0.619679	0.006197
126.536000	0.624249	0.006242
126.370000	0.628562	0.006286
126.205000	0.632652	0.006327
126.041000	0.636532	0.006365
125.876000	0.640201	0.006402
125.712000	0.643732	0.006437
125.549000	0.647122	0.006471
125.385000	0.650393	0.006504
125.221000	0.653579	0.006536
125.058000	0.656695	0.006567
124.894000	0.659748	0.006597
124.730000	0.662773	0.006628
124.564000	0.665745	0.006657
124.400000	0.668696	0.006687
124.237000	0.671561	0.006716
124.075000	0.674370	0.006744
123.912000	0.677038	0.006770
123.751000	0.679568	0.006796
123.591000	0.681944	0.006819
123.431000	0.684163	0.006842
123.274000	0.686226	0.006862
123.115000	0.688132	0.006881
122.956000	0.689955	0.006900
122.801000	0.691686	0.006917
122.644000	0.693315	0.006933
122.487000	0.694878	0.006949
122.332000	0.696405	0.006964
122.175000	0.697860	0.006979
122.018000	0.699285	0.006993
121.861000	0.700698	0.007007
121.704000	0.702111	0.007021
121.548000	0.703530	0.007035
121.392000	0.705075	0.007051
121.237000	0.706571	0.007066
121.081000	0.708038	0.007080
120.925000	0.709502	0.007095
120.768000	0.710938	0.007109
120.612000	0.712319	0.007123
120.455000	0.713649	0.007136
120.297000	0.714851	0.007149
120.139000	0.715937	0.007159
119.980000	0.716928	0.007169
119.822000	0.717815	0.007178
119.665000	0.718617	0.007186
119.509000	0.719328	0.007193
119.354000	0.720001	0.007200
119.199000	0.720626	0.007206
119.044000	0.721155	0.007212
118.889000	0.721655	0.007217
118.733000	0.722095	0.007221
118.574000	0.722496	0.007225
118.415000	0.722880	0.007229
118.254000	0.723291	0.007233
118.092000	0.723659	0.007237
117.930000	0.724013	0.007240
117.766000	0.724362	0.007244
117.603000	0.724726	0.007247
117.439000	0.725066	0.007251
117.275000	0.725432	0.007254
117.114000	0.725748	0.007257
116.953000	0.726052	0.007261
116.793000	0.726355	0.007264
116.635000	0.726636	0.007266
116.480000	0.726879	0.007269
116.326000	0.727110	0.007271
116.173000	0.727318	0.007273
116.023000	0.727537	0.007275
115.874000	0.727709	0.007277
115.726000	0.727892	0.007279
115.580000	0.728028	0.007280
115.433000	0.728143	0.007281
115.286000	0.728261	0.007283
115.137000	0.728371	0.007284
114.988000	0.728489	0.007285
114.837000	0.728630	0.007286
114.686000	0.728798	0.007288
114.535000	0.729010	0.007290
114.384000	0.729243	0.007292
114.232000	0.729497	0.007295
114.082000	0.729792	0.007298
113.931000	0.730103	0.007301
113.780000	0.730490	0.007305
113.630000	0.730886	0.007309
113.479000	0.731274	0.007313
113.327000	0.731660	0.007317
113.175000	0.732013	0.007320
113.019000	0.732338	0.007323
112.865000	0.732644	0.007326
112.709000	0.732901	0.007329
112.552000	0.733107	0.007331
112.394000	0.733293	0.007333
112.237000	0.733380	0.007334
112.081000	0.733460	0.007335
111.925000	0.733557	0.007336
111.769000	0.733695	0.007337
111.613000	0.733895	0.007339
111.459000	0.734173	0.007342
111.306000	0.734538	0.007345
111.152000	0.734992	0.007350
111.000000	0.735508	0.007355
110.849000	0.736076	0.007361
110.698000	0.736682	0.007367
110.547000	0.737302	0.007373
110.397000	0.737930	0.007379
110.246000	0.738564	0.007386
110.097000	0.739140	0.007391
109.947000	0.739679	0.007397
109.796000	0.740160	0.007402
109.647000	0.740643	0.007406
109.496000	0.740997	0.007410
109.345000	0.741272	0.007413
109.195000	0.741435	0.007414
109.044000	0.741542	0.007415
108.893000	0.741599	0.007416
108.743000	0.741634	0.007416
108.594000	0.741655	0.007417
108.446000	0.741722	0.007417
108.298000	0.741820	0.007418
108.149000	0.741932	0.007419
107.999000	0.742050	0.007421
107.850000	0.742178	0.007422
107.702000	0.742306	0.007423
107.553000	0.742425	0.007424
107.404000	0.742506	0.007425
107.257000	0.742566	0.007426
107.112000	0.742585	0.007426
106.970000	0.742557	0.007426
106.828000	0.742544	0.007425
106.685000	0.742521	0.007425
106.544000	0.742482	0.007425
106.401000	0.742410	0.007424
106.259000	0.742312	0.007423
106.117000	0.742179	0.007422
105.975000	0.742010	0.007420
105.830000	0.741830	0.007418
105.686000	0.741631	0.007416
105.542000	0.741436	0.007414
105.397000	0.741241	0.007412
105.254000	0.741057	0.007411
105.111000	0.740939	0.007409
104.967000	0.740851	0.007409
104.823000	0.740748	0.007407
104.678000	0.740719	0.007407
104.532000	0.740685	0.007407
104.384000	0.740669	0.007407
104.237000	0.740684	0.007407
104.090000	0.740697	0.007407
103.943000	0.740778	0.007408
103.797000	0.740871	0.007409
103.651000	0.741004	0.007410
103.506000	0.741167	0.007412
103.359000	0.741357	0.007414
103.210000	0.741560	0.007416
103.065000	0.741754	0.007418
102.918000	0.741976	0.007420
102.771000	0.742156	0.007422
102.625000	0.742298	0.007423
102.477000	0.742437	0.007424
102.329000	0.742556	0.007426
102.182000	0.742660	0.007427
102.035000	0.742758	0.007428
101.891000	0.742885	0.007429
101.746000	0.743012	0.007430
101.602000	0.743159	0.007432
101.458000	0.743303	0.007433
101.315000	0.743452	0.007435
101.171000	0.743599	0.007436
101.026000	0.743751	0.007438
100.880000	0.743879	0.007439
100.733000	0.744060	0.007441
100.584000	0.744236	0.007442
100.436000	0.744390	0.007444
100.289000	0.744512	0.007445
100.144000	0.744595	0.007446
99.998400	0.744612	0.007446
99.851300	0.744563	0.007446
99.705700	0.744475	0.007445
99.559500	0.744318	0.007443
99.412800	0.744045	0.007440
99.266900	0.743797	0.007438
99.119400	0.743537	0.007435
98.972300	0.743252	0.007433
98.824200	0.742984	0.007430
98.676500	0.742754	0.007428
98.529500	0.742568	0.007426
98.385000	0.742442	0.007424
98.239900	0.742360	0.007424
98.095100	0.742307	0.007423
97.949300	0.742306	0.007423
97.802600	0.742337	0.007423
97.656500	0.742361	0.007424
97.511100	0.742455	0.007425
97.366000	0.742532	0.007425
97.221400	0.742587	0.007426
97.075900	0.742606	0.007426
96.931000	0.742583	0.007426
96.785900	0.742467	0.007425
96.641700	0.742351	0.007424
96.497100	0.742165	0.007422
96.351900	0.741965	0.007420
96.206300	0.741751	0.007418
96.058700	0.741563	0.007416
95.912800	0.741407	0.007414
95.767500	0.741294	0.007413
95.620300	0.741229	0.007412
95.475300	0.741261	0.007413
95.330200	0.741331	0.007413
95.182800	0.741447	0.007414
95.034900	0.741528	0.007415
94.886900	0.741687	0.007417
94.736100	0.741868	0.007419
94.585500	0.742066	0.007421
94.433000	0.742249	0.007422
94.279000	0.742412	0.007424
94.125400	0.742553	0.007426
93.972100	0.742670	0.007427
93.818700	0.742705	0.007427
93.665600	0.742701	0.007427
93.513000	0.742677	0.007427
93.360800	0.742641	0.007426
93.209800	0.742598	0.007426
93.059300	0.742553	0.007426
92.909400	0.742531	0.007425
92.759700	0.742504	0.007425
92.608500	0.742506	0.007425
92.459000	0.742540	0.007425
92.310700	0.742596	0.007426
92.162200	0.742661	0.007427
92.013600	0.742725	0.007427
91.865900	0.742792	0.007428
91.716500	0.742861	0.007429
91.567100	0.742924	0.007429
91.420400	0.742946	0.007429
91.272000	0.742994	0.007430
91.124100	0.743039	0.007430
90.976900	0.743050	0.007431
90.829900	0.743042	0.007430
90.684200	0.743022	0.007430
90.539300	0.742995	0.007430
90.395500	0.742946	0.007429
90.252900	0.742883	0.007429
90.110900	0.742860	0.007429
89.970400	0.742806	0.007428
89.830000	0.742794	0.007428
89.690200	0.742778	0.007428
89.550800	0.742765	0.007428
89.411400	0.742754	0.007428
89.270100	0.742739	0.007427
89.125900	0.742726	0.007427
88.981900	0.742709	0.007427
88.839000	0.742697	0.007427
88.694000	0.742688	0.007427
88.549100	0.742706	0.007427
