Temperature	Strain_p	Strain
303.042000	0.357852	0.003579
302.980000	0.357885	0.003579
302.918000	0.357992	0.003580
302.855000	0.358170	0.003582
302.786000	0.358354	0.003584
302.717000	0.358564	0.003586
302.643000	0.358772	0.003588
302.564000	0.358995	0.003590
302.487000	0.359186	0.003592
302.412000	0.359368	0.003594
302.338000	0.359540	0.003595
302.265000	0.359653	0.003597
302.192000	0.359719	0.003597
302.119000	0.359699	0.003597
302.045000	0.359548	0.003595
301.968000	0.359470	0.003595
301.890000	0.359349	0.003593
301.810000	0.359198	0.003592
301.729000	0.359034	0.003590
301.645000	0.358837	0.003588
301.558000	0.358612	0.003586
301.471000	0.358357	0.003584
301.381000	0.358073	0.003581
301.289000	0.357784	0.003578
301.194000	0.357397	0.003574
301.094000	0.357004	0.003570
300.994000	0.356601	0.003566
300.894000	0.356192	0.003562
300.794000	0.355795	0.003558
300.695000	0.355396	0.003554
300.599000	0.355055	0.003551
300.505000	0.354815	0.003548
300.414000	0.354697	0.003547
300.323000	0.354884	0.003549
300.226000	0.354998	0.003550
300.124000	0.355196	0.003552
300.021000	0.355459	0.003555
299.920000	0.355760	0.003558
299.822000	0.355899	0.003559
299.728000	0.356294	0.003563
299.637000	0.356718	0.003567
299.546000	0.357052	0.003571
299.457000	0.357247	0.003572
299.369000	0.357323	0.003573
299.278000	0.357287	0.003573
299.192000	0.357158	0.003572
299.110000	0.356954	0.003570
299.033000	0.356658	0.003567
298.962000	0.356269	0.003563
298.895000	0.355825	0.003558
298.826000	0.355380	0.003554
298.756000	0.354925	0.003549
298.681000	0.354431	0.003544
298.602000	0.354023	0.003540
298.520000	0.353674	0.003537
298.431000	0.353393	0.003534
298.337000	0.353199	0.003532
298.242000	0.353157	0.003532
298.144000	0.353157	0.003532
298.044000	0.353232	0.003532
297.941000	0.353369	0.003534
297.830000	0.353558	0.003536
297.715000	0.353765	0.003538
297.604000	0.353984	0.003540
297.501000	0.354228	0.003542
297.403000	0.354481	0.003545
297.307000	0.354737	0.003547
297.211000	0.355019	0.003550
297.113000	0.355326	0.003553
297.009000	0.355605	0.003556
296.899000	0.355877	0.003559
296.790000	0.356101	0.003561
296.681000	0.356229	0.003562
296.569000	0.356302	0.003563
296.457000	0.356323	0.003563
296.345000	0.356307	0.003563
296.233000	0.356133	0.003561
296.123000	0.356021	0.003560
296.019000	0.355847	0.003558
295.920000	0.355615	0.003556
295.820000	0.355312	0.003553
295.718000	0.354929	0.003549
295.615000	0.354454	0.003545
295.517000	0.353952	0.003540
295.422000	0.353469	0.003535
295.329000	0.352980	0.003530
295.237000	0.352496	0.003525
295.142000	0.352027	0.003520
295.046000	0.351565	0.003516
294.948000	0.351159	0.003512
294.853000	0.350838	0.003508
294.763000	0.350596	0.003506
294.678000	0.350538	0.003505
294.597000	0.350584	0.003506
294.521000	0.350756	0.003508
294.443000	0.350847	0.003508
294.364000	0.351173	0.003512
294.287000	0.351480	0.003515
294.210000	0.351737	0.003517
294.135000	0.351932	0.003519
294.063000	0.352036	0.003520
293.991000	0.352040	0.003520
293.921000	0.351957	0.003520
293.845000	0.351776	0.003518
293.764000	0.351566	0.003516
293.677000	0.351295	0.003513
293.589000	0.350995	0.003510
293.498000	0.350670	0.003507
293.407000	0.350349	0.003503
293.312000	0.350027	0.003500
293.212000	0.349736	0.003497
293.110000	0.349507	0.003495
293.004000	0.349341	0.003493
292.893000	0.349245	0.003492
292.783000	0.349283	0.003493
292.672000	0.349265	0.003493
292.559000	0.349270	0.003493
292.442000	0.349291	0.003493
292.325000	0.349307	0.003493
292.211000	0.349338	0.003493
292.096000	0.349377	0.003494
291.982000	0.349437	0.003494
291.865000	0.349533	0.003495
291.746000	0.349671	0.003497
291.622000	0.349870	0.003499
291.496000	0.350074	0.003501
291.371000	0.350305	0.003503
291.248000	0.350558	0.003506
291.134000	0.350759	0.003508
291.025000	0.351027	0.003510
290.915000	0.351275	0.003513
290.804000	0.351444	0.003514
290.688000	0.351523	0.003515
290.574000	0.351342	0.003513
290.463000	0.351246	0.003512
290.353000	0.351058	0.003511
290.250000	0.350786	0.003508
290.149000	0.350473	0.003505
290.048000	0.350133	0.003501
289.944000	0.349679	0.003497
289.841000	0.349124	0.003491
289.740000	0.348591	0.003486
289.643000	0.348109	0.003481
289.547000	0.347690	0.003477
289.456000	0.347330	0.003473
289.367000	0.347023	0.003470
289.277000	0.346777	0.003468
289.182000	0.346621	0.003466
289.083000	0.346544	0.003465
288.983000	0.346564	0.003466
288.886000	0.346646	0.003466
288.786000	0.346787	0.003468
288.683000	0.347081	0.003471
288.573000	0.347352	0.003474
288.457000	0.347622	0.003476
288.338000	0.347893	0.003479
288.220000	0.348121	0.003481
288.099000	0.348292	0.003483
287.971000	0.348391	0.003484
287.840000	0.348422	0.003484
287.707000	0.348352	0.003484
287.575000	0.348280	0.003483
287.446000	0.348124	0.003481
287.318000	0.347958	0.003480
287.193000	0.347745	0.003477
287.064000	0.347523	0.003475
286.932000	0.347336	0.003473
286.797000	0.347068	0.003471
286.658000	0.346789	0.003468
286.516000	0.346531	0.003465
286.369000	0.346221	0.003462
286.215000	0.345986	0.003460
286.061000	0.345845	0.003458
285.911000	0.345732	0.003457
285.764000	0.345657	0.003457
285.617000	0.345590	0.003456
285.468000	0.345528	0.003455
285.319000	0.345499	0.003455
285.177000	0.345513	0.003455
285.043000	0.345533	0.003455
284.918000	0.345573	0.003456
284.797000	0.345639	0.003456
284.677000	0.345705	0.003457
284.555000	0.345762	0.003458
284.436000	0.345786	0.003458
284.323000	0.345762	0.003458
284.214000	0.345735	0.003457
284.106000	0.345707	0.003457
284.003000	0.345699	0.003457
283.901000	0.345675	0.003457
283.797000	0.345578	0.003456
283.692000	0.345438	0.003454
283.592000	0.345144	0.003451
283.493000	0.344777	0.003448
283.394000	0.344326	0.003443
283.290000	0.343786	0.003438
283.177000	0.343230	0.003432
283.064000	0.342666	0.003427
282.951000	0.342136	0.003421
282.839000	0.341629	0.003416
282.727000	0.341190	0.003412
282.616000	0.340824	0.003408
282.505000	0.340548	0.003405
282.386000	0.340341	0.003403
282.262000	0.340278	0.003403
282.138000	0.340366	0.003404
282.014000	0.340603	0.003406
281.892000	0.340952	0.003410
281.769000	0.341378	0.003414
281.643000	0.341848	0.003418
281.515000	0.342324	0.003423
281.389000	0.342775	0.003428
281.263000	0.343187	0.003432
281.138000	0.343510	0.003435
281.014000	0.343759	0.003438
280.889000	0.343890	0.003439
280.759000	0.343937	0.003439
280.627000	0.343922	0.003439
280.493000	0.343837	0.003438
280.356000	0.343689	0.003437
280.215000	0.343447	0.003434
280.071000	0.343128	0.003431
279.929000	0.342790	0.003428
279.790000	0.342367	0.003424
279.654000	0.341924	0.003419
279.517000	0.341474	0.003415
279.386000	0.341027	0.003410
279.261000	0.340612	0.003406
279.138000	0.340256	0.003403
279.014000	0.339869	0.003399
278.891000	0.339491	0.003395
278.768000	0.339113	0.003391
278.646000	0.338746	0.003387
278.525000	0.338381	0.003384
278.405000	0.338041	0.003380
278.283000	0.337746	0.003377
278.158000	0.337544	0.003375
278.032000	0.337425	0.003374
277.908000	0.337376	0.003374
277.784000	0.337421	0.003374
277.665000	0.337589	0.003376
277.548000	0.337846	0.003378
277.431000	0.338176	0.003382
277.309000	0.338568	0.003386
277.187000	0.339004	0.003390
277.067000	0.339444	0.003394
276.954000	0.339840	0.003398
276.847000	0.340204	0.003402
276.736000	0.340502	0.003405
276.626000	0.340703	0.003407
276.515000	0.340786	0.003408
276.401000	0.340775	0.003408
276.284000	0.340633	0.003406
276.166000	0.340385	0.003404
276.048000	0.340029	0.003400
275.927000	0.339603	0.003396
275.804000	0.339132	0.003391
275.677000	0.338651	0.003387
275.549000	0.338157	0.003382
275.417000	0.337680	0.003377
275.282000	0.337189	0.003372
275.144000	0.336744	0.003367
275.004000	0.336332	0.003363
274.859000	0.335961	0.003360
274.708000	0.335699	0.003357
274.557000	0.335526	0.003355
274.410000	0.335397	0.003354
274.262000	0.335422	0.003354
274.115000	0.335508	0.003355
273.969000	0.335632	0.003356
273.828000	0.335847	0.003358
273.690000	0.336044	0.003360
273.551000	0.336212	0.003362
273.412000	0.336363	0.003364
273.271000	0.336463	0.003365
273.129000	0.336518	0.003365
272.985000	0.336496	0.003365
272.841000	0.336417	0.003364
272.699000	0.336286	0.003363
272.559000	0.336120	0.003361
272.420000	0.335978	0.003360
272.285000	0.335826	0.003358
272.154000	0.335705	0.003357
272.023000	0.335684	0.003357
271.896000	0.335614	0.003356
271.769000	0.335545	0.003355
271.639000	0.335476	0.003355
271.511000	0.335413	0.003354
271.381000	0.335356	0.003354
271.248000	0.335259	0.003353
271.111000	0.335166	0.003352
270.972000	0.335084	0.003351
270.833000	0.335002	0.003350
270.696000	0.334914	0.003349
270.557000	0.334816	0.003348
270.420000	0.334733	0.003347
270.285000	0.334659	0.003347
270.151000	0.334619	0.003346
270.018000	0.334662	0.003347
269.886000	0.334771	0.003348
269.750000	0.334969	0.003350
269.611000	0.335244	0.003352
269.464000	0.335530	0.003355
269.314000	0.335827	0.003358
269.164000	0.336040	0.003360
269.015000	0.336160	0.003362
268.869000	0.336136	0.003361
268.727000	0.335984	0.003360
268.589000	0.335759	0.003358
268.455000	0.335471	0.003355
268.328000	0.335132	0.003351
268.204000	0.334747	0.003347
268.081000	0.334326	0.003343
267.956000	0.333937	0.003339
267.829000	0.333556	0.003336
267.697000	0.333215	0.003332
267.564000	0.332789	0.003328
267.436000	0.332495	0.003325
267.314000	0.332243	0.003322
267.197000	0.332068	0.003321
267.086000	0.331981	0.003320
266.976000	0.331931	0.003319
266.864000	0.331920	0.003319
266.750000	0.332003	0.003320
266.630000	0.332097	0.003321
266.505000	0.332196	0.003322
266.384000	0.332298	0.003323
266.268000	0.332403	0.003324
266.153000	0.332527	0.003325
266.033000	0.332629	0.003326
265.904000	0.332721	0.003327
265.772000	0.332802	0.003328
265.637000	0.332866	0.003329
265.501000	0.332930	0.003329
265.364000	0.332940	0.003329
265.228000	0.332896	0.003329
265.097000	0.332819	0.003328
264.971000	0.332711	0.003327
264.852000	0.332573	0.003326
264.738000	0.332432	0.003324
264.625000	0.332288	0.003323
264.514000	0.332153	0.003322
264.402000	0.332065	0.003321
264.289000	0.331972	0.003320
264.173000	0.331840	0.003318
264.054000	0.331659	0.003317
263.934000	0.331458	0.003315
263.818000	0.331209	0.003312
263.701000	0.330951	0.003310
263.586000	0.330700	0.003307
263.472000	0.330470	0.003305
263.358000	0.330225	0.003302
263.247000	0.329981	0.003300
263.138000	0.329740	0.003297
263.027000	0.329515	0.003295
262.917000	0.329347	0.003293
262.805000	0.329235	0.003292
262.684000	0.329144	0.003291
262.559000	0.329150	0.003292
262.428000	0.329156	0.003292
262.295000	0.329232	0.003292
262.160000	0.329249	0.003292
262.020000	0.329285	0.003293
261.878000	0.329277	0.003293
261.741000	0.329195	0.003292
261.609000	0.329039	0.003290
261.482000	0.328789	0.003288
261.361000	0.328447	0.003284
261.244000	0.328042	0.003280
261.129000	0.327622	0.003276
261.018000	0.327175	0.003272
260.908000	0.326732	0.003267
260.797000	0.326338	0.003263
260.685000	0.326012	0.003260
260.573000	0.325714	0.003257
260.461000	0.325494	0.003255
260.348000	0.325388	0.003254
260.235000	0.325410	0.003254
260.125000	0.325468	0.003255
260.015000	0.325613	0.003256
259.903000	0.325764	0.003258
259.786000	0.325954	0.003260
259.666000	0.326139	0.003261
259.544000	0.326277	0.003263
259.419000	0.326454	0.003265
259.289000	0.326662	0.003267
259.156000	0.326847	0.003268
259.021000	0.327018	0.003270
258.884000	0.327134	0.003271
258.747000	0.327226	0.003272
258.609000	0.327300	0.003273
258.470000	0.327305	0.003273
258.325000	0.327252	0.003273
258.174000	0.327192	0.003272
258.019000	0.327120	0.003271
257.861000	0.327054	0.003271
257.699000	0.326963	0.003270
257.540000	0.326873	0.003269
257.383000	0.326712	0.003267
257.231000	0.326515	0.003265
257.085000	0.326235	0.003262
256.933000	0.325913	0.003259
256.777000	0.325543	0.003255
256.618000	0.325174	0.003252
256.460000	0.324787	0.003248
256.309000	0.324398	0.003244
256.164000	0.324032	0.003240
256.029000	0.323707	0.003237
255.901000	0.323402	0.003234
255.779000	0.323178	0.003232
255.658000	0.322937	0.003229
255.533000	0.322745	0.003227
255.400000	0.322619	0.003226
255.263000	0.322558	0.003226
255.125000	0.322544	0.003225
254.988000	0.322573	0.003226
254.849000	0.322756	0.003228
254.704000	0.322843	0.003228
254.553000	0.322922	0.003229
254.400000	0.322979	0.003230
254.249000	0.322995	0.003230
254.100000	0.323000	0.003230
253.951000	0.322926	0.003229
253.800000	0.322796	0.003228
253.646000	0.322625	0.003226
253.490000	0.322411	0.003224
253.333000	0.322160	0.003222
253.170000	0.321869	0.003219
253.002000	0.321563	0.003216
252.839000	0.321252	0.003213
252.680000	0.320938	0.003209
252.527000	0.320649	0.003206
252.378000	0.320386	0.003204
252.231000	0.320181	0.003202
252.086000	0.320027	0.003200
251.944000	0.319967	0.003200
251.801000	0.319925	0.003199
251.662000	0.319905	0.003199
251.525000	0.319933	0.003199
251.386000	0.319975	0.003200
251.243000	0.320034	0.003200
251.098000	0.320060	0.003201
250.952000	0.320024	0.003200
250.804000	0.319958	0.003200
250.655000	0.319891	0.003199
250.502000	0.319832	0.003198
250.346000	0.320014	0.003200
250.190000	0.319993	0.003200
250.036000	0.320040	0.003200
249.883000	0.320113	0.003201
249.735000	0.320221	0.003202
249.589000	0.320335	0.003203
249.448000	0.320497	0.003205
249.309000	0.320649	0.003206
249.172000	0.320805	0.003208
249.039000	0.320848	0.003208
248.910000	0.320823	0.003208
248.779000	0.320717	0.003207
248.644000	0.320500	0.003205
248.511000	0.320241	0.003202
248.382000	0.319959	0.003200
248.256000	0.319659	0.003197
248.127000	0.319368	0.003194
247.998000	0.319080	0.003191
247.867000	0.318728	0.003187
247.736000	0.318514	0.003185
247.601000	0.318362	0.003184
247.465000	0.318262	0.003183
247.330000	0.318256	0.003183
247.193000	0.318307	0.003183
247.054000	0.318425	0.003184
246.915000	0.318572	0.003186
246.776000	0.318714	0.003187
246.635000	0.318835	0.003188
246.489000	0.318974	0.003190
246.343000	0.319076	0.003191
246.202000	0.319104	0.003191
246.062000	0.319041	0.003190
245.925000	0.318959	0.003190
245.792000	0.318834	0.003188
245.658000	0.318614	0.003186
245.521000	0.318430	0.003184
245.376000	0.318221	0.003182
245.228000	0.317943	0.003179
245.078000	0.317701	0.003177
244.930000	0.317463	0.003175
244.789000	0.317230	0.003172
244.654000	0.316978	0.003170
244.521000	0.316762	0.003168
244.384000	0.316551	0.003166
244.241000	0.316350	0.003164
244.099000	0.316190	0.003162
243.962000	0.316072	0.003161
243.829000	0.315945	0.003159
243.697000	0.315860	0.003159
243.562000	0.315745	0.003157
243.425000	0.315620	0.003156
243.284000	0.315463	0.003155
243.145000	0.315286	0.003153
243.006000	0.314978	0.003150
242.871000	0.314776	0.003148
242.738000	0.314550	0.003146
242.609000	0.314339	0.003143
242.483000	0.314113	0.003141
242.352000	0.313888	0.003139
242.219000	0.313706	0.003137
242.080000	0.313557	0.003136
241.939000	0.313429	0.003134
241.795000	0.313333	0.003133
241.648000	0.313226	0.003132
241.497000	0.313199	0.003132
241.345000	0.313193	0.003132
241.191000	0.313191	0.003132
241.035000	0.313184	0.003132
240.880000	0.313196	0.003132
240.729000	0.313250	0.003133
240.580000	0.313323	0.003133
240.430000	0.313406	0.003134
240.281000	0.313509	0.003135
240.131000	0.313608	0.003136
239.986000	0.313735	0.003137
239.843000	0.313903	0.003139
239.702000	0.314101	0.003141
239.561000	0.314346	0.003143
239.418000	0.314602	0.003146
239.272000	0.314847	0.003148
239.132000	0.315039	0.003150
238.995000	0.315170	0.003152
238.858000	0.315228	0.003152
238.721000	0.315228	0.003152
238.582000	0.315174	0.003152
238.441000	0.315046	0.003150
238.300000	0.314851	0.003149
238.155000	0.314567	0.003146
238.004000	0.314235	0.003142
237.849000	0.313843	0.003138
237.688000	0.313541	0.003135
237.530000	0.313086	0.003131
237.373000	0.312640	0.003126
237.220000	0.312203	0.003122
237.070000	0.311773	0.003118
236.928000	0.311391	0.003114
236.789000	0.311052	0.003111
236.651000	0.310757	0.003108
236.516000	0.310508	0.003105
236.383000	0.310310	0.003103
236.258000	0.309920	0.003099
236.133000	0.309803	0.003098
236.015000	0.309678	0.003097
235.903000	0.309555	0.003096
235.792000	0.309431	0.003094
235.679000	0.309302	0.003093
235.567000	0.309212	0.003092
235.452000	0.309187	0.003092
235.333000	0.309245	0.003092
235.214000	0.309420	0.003094
235.095000	0.309655	0.003097
234.974000	0.309942	0.003099
234.849000	0.310243	0.003102
234.720000	0.310534	0.003105
234.583000	0.310818	0.003108
234.438000	0.311088	0.003111
234.290000	0.311322	0.003113
234.134000	0.311526	0.003115
233.982000	0.311782	0.003118
233.836000	0.311892	0.003119
233.695000	0.311935	0.003119
233.551000	0.311932	0.003119
233.408000	0.311715	0.003117
233.267000	0.311535	0.003115
233.129000	0.311256	0.003113
232.992000	0.310921	0.003109
232.854000	0.310539	0.003105
232.716000	0.310142	0.003101
232.576000	0.309747	0.003097
232.434000	0.309350	0.003094
232.289000	0.308968	0.003090
232.142000	0.308587	0.003086
231.993000	0.308224	0.003082
231.847000	0.307869	0.003079
231.696000	0.307586	0.003076
231.544000	0.307237	0.003072
231.392000	0.306911	0.003069
231.242000	0.306629	0.003066
231.093000	0.306340	0.003063
230.945000	0.306030	0.003060
230.797000	0.305775	0.003058
230.650000	0.305531	0.003055
230.505000	0.305351	0.003054
230.360000	0.305251	0.003053
230.218000	0.305191	0.003052
230.079000	0.305180	0.003052
229.942000	0.305233	0.003052
229.808000	0.305336	0.003053
229.677000	0.305459	0.003055
229.546000	0.305634	0.003056
229.418000	0.305867	0.003059
229.288000	0.306127	0.003061
229.160000	0.306401	0.003064
229.034000	0.306805	0.003068
228.908000	0.307083	0.003071
228.779000	0.307337	0.003073
228.644000	0.307560	0.003076
228.507000	0.307783	0.003078
228.369000	0.308000	0.003080
228.230000	0.308187	0.003082
228.090000	0.308369	0.003084
227.952000	0.308513	0.003085
227.819000	0.308601	0.003086
227.690000	0.308616	0.003086
227.566000	0.308561	0.003086
227.445000	0.308420	0.003084
227.323000	0.308203	0.003082
227.202000	0.307917	0.003079
227.079000	0.307576	0.003076
226.956000	0.307150	0.003072
226.829000	0.306669	0.003067
226.702000	0.306155	0.003062
226.575000	0.305628	0.003056
226.442000	0.305098	0.003051
226.301000	0.304546	0.003045
226.151000	0.304029	0.003040
225.995000	0.303519	0.003035
225.832000	0.303035	0.003030
225.668000	0.302610	0.003026
225.504000	0.302295	0.003023
225.340000	0.302087	0.003021
225.176000	0.301986	0.003020
225.012000	0.301970	0.003020
224.850000	0.302038	0.003020
224.688000	0.302173	0.003022
224.526000	0.302357	0.003024
224.369000	0.302604	0.003026
224.219000	0.302881	0.003029
224.072000	0.303167	0.003032
223.930000	0.303314	0.003033
223.790000	0.303452	0.003035
223.650000	0.303703	0.003037
223.515000	0.303896	0.003039
223.377000	0.304058	0.003041
223.237000	0.304180	0.003042
223.094000	0.304261	0.003043
222.953000	0.304298	0.003043
222.813000	0.304301	0.003043
222.677000	0.304263	0.003043
222.541000	0.304221	0.003042
222.407000	0.304136	0.003041
222.274000	0.304030	0.003040
222.143000	0.303918	0.003039
222.014000	0.303810	0.003038
221.886000	0.303697	0.003037
221.760000	0.303630	0.003036
221.635000	0.303498	0.003035
221.512000	0.303431	0.003034
221.388000	0.303219	0.003032
221.267000	0.302967	0.003030
221.144000	0.302703	0.003027
221.019000	0.302441	0.003024
220.895000	0.302179	0.003022
220.769000	0.302002	0.003020
220.643000	0.301824	0.003018
220.516000	0.301649	0.003016
220.390000	0.301480	0.003015
220.263000	0.301306	0.003013
220.135000	0.301120	0.003011
220.006000	0.300929	0.003009
219.870000	0.300721	0.003007
219.733000	0.300485	0.003005
219.595000	0.300371	0.003004
219.455000	0.300121	0.003001
219.314000	0.299885	0.002999
219.171000	0.299493	0.002995
219.027000	0.299269	0.002993
218.882000	0.299070	0.002991
218.732000	0.298899	0.002989
218.582000	0.298782	0.002988
218.430000	0.298712	0.002987
218.277000	0.298695	0.002987
218.123000	0.298741	0.002987
217.970000	0.298839	0.002988
217.818000	0.298969	0.002990
217.668000	0.299128	0.002991
217.517000	0.299311	0.002993
217.365000	0.299501	0.002995
217.210000	0.299694	0.002997
217.048000	0.299911	0.002999
216.885000	0.300093	0.003001
216.723000	0.300288	0.003003
216.562000	0.300422	0.003004
216.402000	0.300494	0.003005
216.244000	0.300550	0.003006
216.086000	0.300531	0.003005
215.927000	0.300463	0.003005
215.770000	0.300375	0.003004
215.616000	0.300267	0.003003
215.466000	0.300146	0.003001
215.321000	0.300007	0.003000
215.181000	0.299861	0.002999
215.043000	0.299711	0.002997
214.902000	0.299551	0.002996
214.758000	0.299400	0.002994
214.613000	0.299260	0.002993
214.466000	0.299126	0.002991
214.318000	0.298983	0.002990
214.169000	0.298862	0.002989
214.021000	0.298745	0.002987
213.874000	0.298643	0.002986
213.727000	0.298601	0.002986
213.579000	0.298616	0.002986
213.431000	0.298705	0.002987
213.284000	0.298878	0.002989
213.141000	0.299117	0.002991
213.001000	0.299381	0.002994
212.862000	0.299667	0.002997
212.726000	0.299925	0.002999
212.589000	0.300202	0.003002
212.449000	0.300465	0.003005
212.308000	0.300695	0.003007
212.168000	0.300864	0.003009
212.029000	0.300985	0.003010
211.891000	0.301064	0.003011
211.754000	0.301039	0.003010
211.614000	0.300947	0.003009
211.471000	0.300794	0.003008
211.328000	0.300580	0.003006
211.184000	0.300295	0.003003
211.038000	0.299982	0.003000
210.894000	0.299642	0.002996
210.752000	0.299305	0.002993
210.610000	0.299029	0.002990
210.467000	0.298722	0.002987
210.330000	0.298480	0.002985
210.197000	0.298281	0.002983
210.067000	0.298154	0.002982
209.938000	0.298125	0.002981
209.809000	0.298281	0.002983
209.680000	0.298362	0.002984
209.551000	0.298470	0.002985
209.420000	0.298612	0.002986
209.293000	0.298745	0.002987
209.166000	0.298871	0.002989
209.040000	0.298987	0.002990
208.914000	0.299092	0.002991
208.783000	0.299188	0.002992
208.648000	0.299283	0.002993
208.510000	0.299376	0.002994
208.371000	0.299472	0.002995
208.229000	0.299614	0.002996
208.086000	0.299768	0.002998
207.946000	0.299906	0.002999
207.806000	0.300097	0.003001
207.667000	0.300328	0.003003
207.530000	0.300604	0.003006
207.397000	0.300797	0.003008
207.269000	0.301099	0.003011
207.143000	0.301364	0.003014
207.017000	0.301574	0.003016
206.895000	0.301715	0.003017
206.778000	0.301803	0.003018
206.662000	0.301792	0.003018
206.551000	0.301723	0.003017
206.440000	0.301618	0.003016
206.331000	0.301486	0.003015
206.223000	0.301337	0.003013
206.115000	0.301212	0.003012
206.006000	0.301088	0.003011
205.895000	0.301089	0.003011
205.781000	0.300997	0.003010
205.669000	0.300962	0.003010
205.554000	0.300964	0.003010
205.443000	0.301023	0.003010
205.333000	0.301317	0.003013
205.221000	0.301554	0.003016
205.112000	0.301880	0.003019
205.004000	0.302310	0.003023
204.896000	0.302837	0.003028
204.790000	0.303446	0.003034
204.684000	0.304095	0.003041
204.576000	0.304736	0.003047
204.468000	0.305361	0.003054
204.358000	0.305962	0.003060
204.245000	0.306535	0.003065
204.127000	0.307091	0.003071
204.006000	0.307627	0.003076
203.883000	0.308142	0.003081
203.758000	0.308642	0.003086
203.631000	0.309125	0.003091
203.505000	0.309609	0.003096
203.378000	0.310070	0.003101
203.250000	0.310523	0.003105
203.122000	0.310964	0.003110
202.998000	0.311446	0.003114
202.872000	0.311941	0.003119
202.743000	0.312407	0.003124
202.612000	0.312862	0.003129
202.477000	0.313296	0.003133
202.338000	0.313697	0.003137
202.200000	0.314068	0.003141
202.064000	0.314406	0.003144
201.929000	0.314725	0.003147
201.795000	0.315021	0.003150
201.661000	0.315306	0.003153
201.522000	0.315586	0.003156
201.381000	0.315850	0.003159
201.240000	0.316087	0.003161
201.100000	0.316317	0.003163
200.954000	0.316513	0.003165
200.807000	0.316766	0.003168
200.659000	0.316905	0.003169
200.513000	0.317017	0.003170
200.369000	0.317109	0.003171
200.227000	0.317214	0.003172
200.086000	0.317378	0.003174
199.946000	0.317569	0.003176
199.801000	0.317829	0.003178
199.653000	0.318111	0.003181
199.507000	0.318437	0.003184
199.360000	0.318810	0.003188
199.217000	0.319251	0.003193
199.077000	0.319733	0.003197
198.935000	0.320255	0.003203
198.789000	0.320816	0.003208
198.642000	0.321409	0.003214
198.493000	0.322009	0.003220
198.343000	0.322604	0.003226
198.192000	0.323200	0.003232
198.039000	0.323764	0.003238
197.884000	0.324369	0.003244
197.726000	0.324924	0.003249
197.565000	0.325444	0.003254
197.404000	0.326045	0.003260
197.242000	0.326674	0.003267
197.080000	0.327320	0.003273
196.914000	0.328044	0.003280
196.750000	0.328776	0.003288
196.583000	0.329555	0.003296
196.417000	0.330377	0.003304
196.250000	0.331239	0.003312
196.081000	0.332139	0.003321
195.912000	0.333084	0.003331
195.744000	0.334081	0.003341
195.579000	0.335137	0.003351
195.416000	0.336242	0.003362
195.249000	0.337395	0.003374
195.086000	0.338599	0.003386
194.922000	0.339832	0.003398
194.757000	0.341138	0.003411
194.596000	0.342272	0.003423
194.436000	0.343598	0.003436
194.276000	0.344994	0.003450
194.116000	0.346430	0.003464
193.956000	0.347922	0.003479
193.796000	0.349485	0.003495
193.636000	0.351173	0.003512
193.476000	0.352989	0.003530
193.316000	0.354951	0.003550
193.157000	0.357061	0.003571
193.001000	0.359310	0.003593
192.846000	0.361681	0.003617
192.694000	0.364149	0.003641
192.545000	0.366717	0.003667
192.392000	0.369363	0.003694
192.237000	0.372060	0.003721
192.081000	0.374804	0.003748
