Temperature Strain
35.956	4.68221
43.69	4.66541
53.976	4.64701
64.595	4.62371
73.542	4.59641
82.197	4.58181
95.074	4.54181
105.53	4.50831
114.39	4.46661
126.68	4.42811
134.33	4.37991
145.04	4.30471
153.31	4.18631
161.34	3.99591
173.26	3.55281
182.29	2.62461
193.95	1.44849
202.15	0.86599
208.96	0.61491
222.93	0.41935
235.13	0.30161
242.2	0.21946
252.15	0.1572
262.48	0.10617
272.64	0.07152
284.59	0.04435
294	0.0173
296.68	0
296.09	0.03496
284.39	0.0769
275.4	0.11157
266.66	0.1522
254.28	0.22098
245.34	0.25573
236.1	0.32417
225.31	0.42944
214.56	0.55338
204.7	0.73101
196.46	1.009
185.59	1.42252
175.39	2.02051
165.86	2.81231
156.2	3.56031
145.33	3.97701
134.96	4.22971
125.68	4.32731
114.6	4.40781
107.03	4.47181
95.743	4.49991
85.249	4.55221
74.587	4.58011
66.1	4.59131
56.568	4.62461
45.781	4.65781
35.705	4.67751
