Temperature	Strain
32.6	19.916
32.5	19.917
32.4	19.916
32.4	19.917
32.4	19.916
32.3	19.917
32.3	19.913
32.2	19.917
32.2	19.916
32.2	19.916
32.1	19.916
32.1	19.916
32.1	19.916
32	19.916
31.9	19.916
31.9	19.915
31.8	19.916
31.7	19.913
31.7	19.916
31.6	19.915
31.5	19.915
31.5	19.916
31.4	19.918
31.3	19.916
31.3	19.916
31.3	19.919
31.3	19.916
31.3	19.919
31.1	19.919
31	19.919
31	19.917
30.9	19.916
30.9	19.92
30.8	19.916
30.7	19.92
30.7	19.916
30.6	19.92
30.4	19.919
30.4	19.916
30.3	19.919
30.3	19.922
30.3	19.919
30.3	19.916
30.2	19.919
30.2	19.921
30.2	19.919
30.1	19.918
30.1	19.918
30	19.918
29.9	19.922
29.9	19.921
29.8	19.922
29.7	19.924
29.7	19.924
29.7	19.925
29.6	19.925
29.6	19.928
29.6	19.925
29.5	19.929
29.5	19.926
29.4	19.926
29.4	19.928
29.4	19.929
29.3	19.929
29.2	19.923
29.2	19.926
29.1	19.922
29	19.925
29	19.925
29	19.928
29	19.926
29	19.925
28.9	19.928
28.9	19.925
28.9	19.924
28.8	19.931
28.6	19.924
28.6	19.924
28.5	19.925
28.5	19.928
28.5	19.927
28.4	19.925
28.3	19.925
28.3	19.928
28.2	19.925
28.2	19.924
28.2	19.928
28.1	19.928
28	19.929
28	19.925
27.9	19.923
27.9	19.925
27.8	19.926
27.8	19.926
27.8	19.926
27.6	19.926
27.5	19.926
27.5	19.926
27.5	19.928
27.4	19.929
27.4	19.925
27.2	19.927
27.2	19.925
27.2	19.922
27.1	19.925
27.1	19.925
27.1	19.922
27	19.922
27	19.924
27	19.921
26.9	19.927
26.8	19.925
26.8	19.919
26.7	19.922
26.6	19.919
26.6	19.918
26.5	19.922
26.4	19.922
26.4	19.922
26.3	19.922
26.2	19.922
26.2	19.923
26.2	19.923
26.1	19.923
26.1	19.923
26.1	19.923
26	19.926
26	19.922
26	19.926
25.9	19.92
25.9	19.92
25.8	19.919
25.8	19.922
25.8	19.922
25.7	19.922
25.6	19.922
25.6	19.919
25.5	19.919
25.4	19.916
25.4	19.919
25.3	19.918
25.3	19.918
25.3	19.921
25.2	19.918
25.2	19.919
25.2	19.916
25.2	19.916
25.2	19.916
25	19.919
25	19.919
25	19.916
24.9	19.913
24.8	19.916
24.8	19.916
24.7	19.916
24.6	19.913
24.6	19.917
24.6	19.914
24.5	19.917
24.5	19.914
24.4	19.914
24.4	19.913
24.4	19.917
24.3	19.913
24.3	19.913
24.3	19.916
24.2	19.913
24.2	19.916
24.2	19.913
24.1	19.912
24.1	19.912
24.1	19.912
23.9	19.909
23.9	19.912
23.9	19.909
23.8	19.916
23.7	19.913
23.7	19.915
23.6	19.912
23.6	19.91
23.6	19.912
23.5	19.91
23.5	19.909
23.5	19.912
23.4	19.91
23.4	19.913
23.4	19.913
23.3	19.913
23.2	19.91
23.2	19.914
23.2	19.913
23.1	19.914
23.1	19.914
23	19.91
22.9	19.91
22.9	19.913
22.8	19.91
22.7	19.905
22.7	19.907
22.7	19.907
22.6	19.907
22.6	19.906
22.5	19.903
22.4	19.906
22.4	19.905
22.4	19.905
22.4	19.906
22.3	19.903
22.2	19.903
22.2	19.906
22.2	19.907
22.1	19.905
22.1	19.903
22.1	19.906
22	19.907
22	19.903
21.9	19.904
21.9	19.901
21.9	19.901
21.8	19.904
21.7	19.904
21.7	19.903
21.7	19.904
21.6	19.904
21.6	19.898
21.5	19.901
21.5	19.901
21.5	19.904
21.4	19.901
21.3	19.901
21.3	19.901
21.3	19.898
21.2	19.901
21.2	19.895
21.2	19.898
21.1	19.895
21.1	19.894
21	19.894
20.9	19.894
20.9	19.897
20.8	19.892
20.8	19.9
20.8	19.894
20.7	19.891
20.7	19.894
20.7	19.891
20.6	19.891
20.5	19.891
20.5	19.891
20.4	19.894
20.3	19.891
20.3	19.888
20.2	19.892
20.1	19.889
20.1	19.889
20.1	19.889
20	19.889
20	19.892
20	19.889
20	19.889
20	19.889
20	19.892
20	19.892
19.9	19.892
19.8	19.892
19.8	19.896
19.7	19.895
19.7	19.892
19.7	19.889
19.6	19.886
19.6	19.892
19.6	19.889
19.5	19.892
19.5	19.889
19.5	19.891
19.4	19.888
19.3	19.891
19.3	19.885
19.3	19.882
19.2	19.885
19.2	19.879
19.1	19.882
19.1	19.885
19.1	19.885
19.1	19.881
19	19.882
19	19.882
19	19.882
19	19.883
19	19.879
18.9	19.88
18.8	19.88
18.8	19.876
18.7	19.876
18.6	19.881
18.6	19.88
18.5	19.877
18.4	19.883
18.4	19.88
18.4	19.883
18.4	19.883
18.4	19.877
18.4	19.88
18.3	19.88
18.3	19.879
18.3	19.875
18.3	19.881
18.3	19.874
18.3	19.877
18.3	19.876
18.3	19.875
18.3	19.871
18.2	19.876
18.2	19.876
18.2	19.873
18.2	19.874
18.2	19.873
18.2	19.866
18.2	19.873
18.2	19.866
18.2	19.866
18.2	19.873
18.1	19.873
18.1	19.87
18.1	19.869
18.1	19.867
18.1	19.867
18.1	19.87
18	19.87
18	19.867
18	19.867
17.9	19.871
17.9	19.864
17.9	19.871
17.9	19.871
17.8	19.865
17.8	19.868
17.8	19.868
17.8	19.865
17.8	19.865
17.8	19.865
17.8	19.867
17.8	19.868
17.8	19.861
17.7	19.862
17.7	19.858
17.7	19.855
17.7	19.861
17.7	19.855
17.7	19.857
17.7	19.855
17.7	19.855
17.7	19.857
17.7	19.851
17.7	19.857
17.7	19.854
17.7	19.856
17.7	19.851
17.8	19.854
17.8	19.851
17.8	19.852
17.8	19.848
17.8	19.848
17.8	19.851
17.8	19.849
17.8	19.849
17.8	19.849
17.8	19.848
17.8	19.848
17.8	19.849
17.9	19.852
17.9	19.846
17.9	19.849
17.9	19.846
17.9	19.849
17.9	19.85
17.9	19.849
17.9	19.849
17.9	19.849
17.9	19.849
17.9	19.853
17.9	19.846
17.9	19.849
17.9	19.849
17.9	19.849
18	19.849
18	19.852
18	19.851
18	19.849
18	19.851
18	19.851
18	19.849
18	19.848
18.1	19.851
18	19.851
18	19.849
18.1	19.854
18.1	19.848
18.1	19.848
18.1	19.851
18.1	19.848
18.1	19.849
18.1	19.851
18.1	19.851
18.1	19.851
18.1	19.846
18.1	19.849
18.1	19.849
18.1	19.849
18.1	19.849
18.1	19.849
18.1	19.846
18.1	19.849
18.1	19.846
18.1	19.849
18.1	19.849
18.1	19.849
18.1	19.846
18.1	19.848
18.1	19.846
18.1	19.844
18.1	19.85
18.1	19.849
18.1	19.849
18	19.849
18	19.85
18	19.851
18	19.849
18	19.849
17.9	19.849
17.8	19.849
17.8	19.85
17.7	19.845
17.7	19.852
17.6	19.848
17.6	19.849
17.6	19.849
17.5	19.849
17.5	19.848
17.5	19.848
17.5	19.848
17.4	19.849
17.4	19.845
17.4	19.848
17.4	19.851
17.4	19.848
17.4	19.851
17.2	19.855
17.2	19.851
17.1	19.851
17	19.852
17	19.852
17	19.852
16.9	19.852
16.9	19.852
16.9	19.852
16.8	19.855
16.8	19.852
16.8	19.855
16.7	19.852
16.7	19.852
16.6	19.852
16.6	19.856
16.6	19.853
16.4	19.856
16.3	19.853
16.3	19.855
16.2	19.855
16.1	19.856
16.1	19.855
16.1	19.856
16.1	19.852
16.1	19.852
16	19.859
15.9	19.858
15.9	19.855
15.8	19.855
15.8	19.858
15.8	19.855
15.7	19.855
15.6	19.855
15.6	19.855
15.6	19.858
15.5	19.858
15.5	19.858
15.5	19.858
15.4	19.858
15.4	19.858
15.3	19.857
15.3	19.857
15.1	19.858
15	19.854
15	19.854
14.9	19.858
14.8	19.863
14.8	19.858
14.7	19.861
14.7	19.86
14.7	19.86
14.6	19.864
14.6	19.86
14.6	19.861
14.5	19.864
14.5	19.866
14.5	19.861
14.4	19.863
14.4	19.861
14.4	19.861
14.3	19.864
14.3	19.864
14.3	19.861
14.2	19.861
14.1	19.864
14.1	19.864
14	19.862
14	19.862
14	19.865
13.8	19.862
13.8	19.862
13.8	19.862
13.7	19.865
13.5	19.865
13.5	19.868
13.4	19.868
13.3	19.868
13.3	19.868
13.3	19.868
13.3	19.868
13.3	19.867
13.2	19.866
13.2	19.865
13.2	19.867
13.1	19.864
13.1	19.868
13.1	19.87
13	19.864
13	19.867
13	19.87
12.9	19.867
12.8	19.864
12.8	19.863
12.7	19.866
12.7	19.866
12.7	19.866
12.6	19.867
12.6	19.867
12.6	19.867
12.5	19.867
12.4	19.864
12.4	19.867
12.3	19.87
12.3	19.867
12.3	19.866
12.2	19.87
12.2	19.867
12.1	19.867
12.1	19.87
12.1	19.869
12	19.87
12	19.87
12	19.87
11.8	19.873
11.7	19.873
11.7	19.877
11.6	19.874
11.5	19.873
11.5	19.874
11.5	19.877
11.5	19.877
11.5	19.871
11.4	19.877
11.4	19.874
11.4	19.877
11.3	19.877
11.3	19.874
11.3	19.877
11.2	19.877
11.2	19.88
11.2	19.877
11.2	19.877
11.2	19.877
11.2	19.877
11.1	19.88
11	19.877
11	19.874
11	19.88
10.9	19.876
10.9	19.88
10.8	19.876
10.8	19.879
10.8	19.876
10.7	19.876
10.6	19.876
10.6	19.876
10.6	19.879
10.5	19.876
10.5	19.879
10.5	19.876
10.4	19.879
10.4	19.882
10.3	19.882
10.2	19.879
10.2	19.879
10.1	19.879
10.1	19.879
10.1	19.879
10	19.876
10	19.879
10	19.879
10	19.873
10	19.876
9.9	19.879
9.8	19.879
9.8	19.883
9.7	19.879
9.7	19.883
9.7	19.882
9.6	19.883
9.5	19.88
9.5	19.883
9.5	19.883
9.4	19.884
9.4	19.883
9.3	19.886
9.2	19.886
9.2	19.883
9.2	19.883
9.2	19.884
9.2	19.883
9	19.886
9	19.883
9	19.883
9	19.884
8.8	19.884
8.8	19.88
8.8	19.886
8.7	19.886
8.7	19.886
8.7	19.886
8.7	19.883
8.7	19.883
8.6	19.882
8.5	19.885
8.5	19.883
8.5	19.885
8.4	19.884
8.4	19.879
8.4	19.882
8.3	19.879
8.3	19.885
8.3	19.879
8.3	19.882
8.3	19.882
8.2	19.882
8	19.882
8	19.882
7.9	19.888
7.9	19.885
7.9	19.884
7.7	19.882
7.7	19.885
7.7	19.882
7.6	19.879
7.6	19.881
7.6	19.883
7.5	19.883
7.5	19.883
7.4	19.88
7.4	19.883
7.4	19.882
7.3	19.88
7.3	19.88
7.3	19.883
7.3	19.88
7.2	19.88
7.2	19.881
7.1	19.88
7	19.88
7	19.877
7	19.879
6.9	19.877
6.9	19.876
6.8	19.877
6.7	19.877
6.7	19.877
6.6	19.877
6.6	19.87
6.6	19.872
6.6	19.873
6.5	19.87
6.5	19.873
6.4	19.873
6.4	19.873
6.4	19.87
6.4	19.872
6.3	19.873
6.3	19.873
6.2	19.872
6.1	19.872
6.1	19.87
6.1	19.872
6	19.87
6	19.873
5.9	19.873
5.9	19.872
5.9	19.873
5.9	19.873
5.8	19.876
5.8	19.873
5.6	19.873
5.5	19.873
5.5	19.87
5.5	19.87
5.5	19.876
5.5	19.873
5.4	19.874
5.4	19.87
5.4	19.874
5.4	19.867
5.4	19.87
5.4	19.874
5.3	19.868
5.3	19.874
5.2	19.874
5.2	19.874
5.2	19.871
5.1	19.874
5	19.877
5	19.877
4.9	19.874
4.8	19.877
4.8	19.874
4.7	19.877
4.7	19.874
4.7	19.88
4.6	19.877
4.5	19.874
4.5	19.88
4.5	19.879
4.4	19.877
4.4	19.873
4.4	19.877
4.3	19.876
4.3	19.874
4.2	19.877
4.2	19.873
4.2	19.876
4.2	19.876
4.1	19.876
4.1	19.877
4.1	19.879
4	19.875
4	19.869
3.9	19.876
3.8	19.873
3.8	19.876
3.8	19.876
3.7	19.876
3.7	19.873
3.7	19.872
3.6	19.876
3.6	19.874
3.6	19.879
3.6	19.873
3.6	19.879
3.5	19.873
3.5	19.873
3.5	19.879
3.5	19.873
3.4	19.875
3.4	19.876
3.4	19.879
3.4	19.88
3.4	19.876
3.2	19.876
3.1	19.873
3.1	19.873
3.1	19.88
3.1	19.872
3	19.873
2.9	19.874
2.9	19.877
2.9	19.874
2.8	19.877
2.8	19.877
2.8	19.88
2.8	19.88
2.8	19.88
2.7	19.877
2.7	19.877
2.7	19.88
2.7	19.88
2.6	19.877
2.6	19.874
2.6	19.88
2.5	19.877
2.5	19.883
2.4	19.877
2.4	19.88
2.4	19.877
2.3	19.88
2.3	19.876
2.3	19.88
2.3	19.877
2.2	19.88
2.2	19.88
2.2	19.88
2.1	19.88
2.1	19.882
2.1	19.88
2	19.882
2	19.883
1.9	19.879
1.9	19.879
1.9	19.882
1.9	19.885
1.8	19.883
1.8	19.879
1.8	19.882
1.8	19.879
1.8	19.882
1.8	19.882
1.6	19.879
1.6	19.882
1.5	19.879
1.4	19.882
1.4	19.879
1.3	19.885
1.2	19.882
1.2	19.882
1.2	19.885
1.2	19.879
1.2	19.882
1.2	19.882
1.1	19.885
1.1	19.885
1.1	19.885
1.1	19.885
1.1	19.886
1	19.886
1	19.888
0.9	19.885
0.8	19.889
0.8	19.892
0.7	19.892
0.6	19.892
0.6	19.889
0.5	19.889
0.5	19.892
0.5	19.889
0.4	19.889
0.4	19.889
0.4	19.889
0.3	19.892
0.3	19.893
0.3	19.889
0.3	19.889
0.2	19.895
0.2	19.895
0.2	19.892
0.1	19.892
0.1	19.893
0.1	19.898
0.1	19.892
0.1	19.901
0	19.895
0	19.895
0	19.892
-0.1	19.889
-0.2	19.889
-0.2	19.892
-0.3	19.895
-0.3	19.895
-0.3	19.889
-0.3	19.895
-0.4	19.888
-0.4	19.888
0	19.895
-0.5	19.891
-0.5	19.895
-0.6	19.892
-0.6	19.891
-0.6	19.891
-0.6	19.891
-0.7	19.888
-0.7	19.895
-0.7	19.894
-0.8	19.896
-0.8	19.896
-0.9	19.903
-1	19.9
-1	19.9
-1	19.9
-1	19.897
-1	19.903
-1.1	19.9
-1.1	19.897
-1.1	19.901
-1.1	19.898
-1.1	19.897
-1.1	19.9
-1.1	19.901
-1.1	19.901
-1.2	19.904
-1.3	19.902
-1.3	19.911
-1.4	19.907
-1.5	19.901
-1.5	19.907
0	19.904
0	19.911
0	19.911
-1.6	19.911
-1.7	19.917
-1.7	19.911
-1.7	19.91
-1.7	19.914
-1.7	19.914
-1.7	19.913
-1.8	19.917
-1.8	19.92
-1.8	19.907
-1.9	19.914
-1.9	19.92
-1.9	19.92
-2	19.92
-2	19.91
-2.1	19.92
-2.1	19.919
-2.1	19.913
-2.2	19.916
-2.2	19.913
-2.2	19.913
-2.3	19.916
-2.3	19.919
-2.3	19.915
-2.4	19.919
-2.4	19.922
-2.4	19.916
-2.5	19.916
-2.5	19.916
-2.5	19.928
-2.5	19.922
-2.5	19.916
-2.5	19.915
-2.6	19.925
0	19.925
0	19.922
0	19.928
-0.27	19.925
-2.7	19.922
-2.8	19.928
-2.8	19.922
-2.8	19.928
-2.9	19.925
-2.9	19.925
-2.9	19.922
-3	19.925
-3	19.925
-3	19.925
-3	19.925
-3	19.925
-3.1	19.929
-3.1	19.931
-3.1	19.932
-3.2	19.932
-3.2	19.935
-3.2	19.932
-3.2	19.932
-3.3	19.929
-3.3	19.929
-3.4	19.938
-3.5	19.932
-3.5	19.935
-3.5	19.941
-3.6	19.932
-3.6	19.938
-3.7	19.938
0	19.929
0	19.935
0	19.941
0	19.938
0	19.929
-3.8	19.939
-3.9	19.935
-3.9	19.938
-3.9	19.936
-4	19.939
-4	19.932
0	19.935
-4.1	19.932
-4.1	19.932
-4.1	19.938
-4.2	19.936
-4.2	19.925
-4.1	19.919
-4.2	19.941
-4.2	19.943
-4.2	19.925
-4.3	19.94
-4.3	19.937
-4.4	19.931
-4.5	19.937
-4.5	19.928
-4.5	19.943
-4.5	19.928
-4.5	19.939
-4.5	19.934
-4.5	19.937
-4.5	19.943
-4.6	19.939
-4.6	19.943
-4.6	19.946
-4.7	19.945
-4.7	19.94
-4.8	19.934
-4.8	19.94
-4.8	19.946
-4.9	19.934
-4.9	19.94
-4.9	19.937
-5	19.943
-5	19.94
-5	19.947
-5	19.937
-5	19.943
-5	19.943
-5.1	19.947
0	19.946
0	19.946
-5.4	19.944
-5.4	19.941
-5.4	19.947
-5.5	19.95
-5.6	19.95
-5.6	19.947
-5.6	19.944
-5.6	19.947
-5.6	19.944
-5.6	19.944
-5.6	19.944
-5.6	19.947
-5.6	19.944
-5.7	19.947
-5.7	19.947
-5.8	19.947
-5.9	19.947
-5.9	19.95
-6	19.95
-6.1	19.95
-6.1	19.95
-6.1	19.95
-6.1	19.953
-6.1	19.953
-6.2	19.953
0	19.95
0	19.953
0	19.953
0	19.95
0	19.953
-6.2	19.953
0	19.953
0	19.953
-6.3	19.947
-6.3	19.947
-6.4	19.95
-6.5	19.949
-6.5	19.949
-6.6	19.949
-6.6	19.952
-6.6	19.953
-6.7	19.955
-6.7	19.952
-6.7	19.953
-6.7	19.949
-6.8	19.955
-6.8	19.949
-6.7	19.952
-6.8	19.952
-6.8	19.952
-6.8	19.952
-6.9	19.949
-6.9	19.953
-7	19.955
-7	19.949
-7	19.952
-7.1	19.949
-7.1	19.952
-7.1	19.953
-7.1	19.952
-7.2	19.953
-7.2	19.952
-7.2	19.956
-7.3	19.95
-7.3	19.949
0	19.95
0	19.956
0	19.953
0	19.955
-7.5	19.951
-7.5	19.95
-7.6	19.953
-7.6	19.956
-7.6	19.956
-7.7	19.953
-7.7	19.953
-7.7	19.955
-7.7	19.954
-7.7	19.954
-7.7	19.953
-7.8	19.95
-7.8	19.953
-7.8	19.95
-7.8	19.95
-7.9	19.953
-7.9	19.954
-7.9	19.956
-8	19.956
-8	19.956
-8	19.953
-8	19.956
-8.1	19.955
-8.1	19.956
-8.1	19.956
-8.2	19.954
-8.3	19.956
-8.3	19.953
-8.3	19.953
-8.4	19.956
-8.4	19.956
-8.4	19.955
-8.4	19.949
-8.4	19.952
-8.4	19.954
-8.4	19.954
-8.4	19.958
-8.5	19.955
-8.5	19.959
-8.5	19.955
-8.6	19.961
-8.6	19.955
-8.6	19.955
-8.7	19.958
-8.8	19.949
-8.8	19.958
-8.8	19.959
-8.9	19.955
-8.9	19.953
-9	19.954
-9	19.952
-9	19.949
-9.1	19.946
-9.1	19.958
-9.1	19.95
-9.1	19.955
-9.1	19.959
-9.1	19.959
-9.2	19.956
-9.2	19.95
-9.2	19.959
-9.3	19.95
-9.4	19.947
-9.4	19.95
-9.4	19.95
-9.5	19.947
-9.5	19.95
-9.5	19.956
-9.5	19.956
-9.5	19.956
-9.5	19.95
-9.6	19.962
-9.6	19.95
-9.6	19.953
-9.7	19.963
-9.7	19.95
-9.7	19.956
-9.8	19.947
-9.8	19.947
-9.8	19.953
-9.8	19.953
-9.8	19.965
-9.8	19.956
-9.8	19.959
-9.9	19.959
-9.9	19.959
-9.9	19.947
-9.9	19.956
-10	19.952
-10	19.946
-10.1	19.947
-10.1	19.946
-10.1	19.955
-10.2	19.943
-10.3	19.952
-10.3	19.955
-10.3	19.958
-10.3	19.961
-10.3	19.958
-10.3	19.952
-10.3	19.958
-10.3	19.946
-10.4	19.946
-10.5	19.943
-10.5	19.949
-10.5	19.946
-10.6	19.949
-10.6	19.946
-10.6	19.946
-10.7	19.94
-10.7	19.943
-10.7	19.941
-10.8	19.956
-10.8	19.956
-10.7	19.953
-10.8	19.947
-10.8	19.943
-10.8	19.941
-10.8	19.941
-10.8	19.941
-10.9	19.938
-10.9	19.953
-10.9	19.944
-10.9	19.944
-10.9	19.947
-10.9	19.941
-11	19.941
-11.1	19.943
-11.1	19.944
-11.2	19.947
-11.2	19.947
-11.2	19.937
-11.3	19.953
-11.4	19.949
-11.4	19.955
-11.4	19.949
-11.5	19.943
-11.5	19.943
-11.5	19.943
-11.5	19.943
-11.5	19.943
-11.5	19.952
-11.5	19.943
-11.6	19.943
-11.6	19.946
-11.6	19.941
-11.6	19.947
-11.7	19.934
-11.7	19.941
-11.7	19.941
-11.8	19.935
-11.8	19.941
-11.9	19.946
-11.9	19.941
-11.9	19.935
-12	19.947
-12	19.941
-12	19.938
-12.1	19.938
-12.1	19.935
-12.1	19.935
-12.1	19.938
-12.1	19.938
-12.1	19.934
-12.2	19.938
-12.2	19.933
-12.2	19.937
-12.3	19.943
-12.4	19.939
-12.4	19.934
-12.4	19.934
-12.4	19.934
-12.4	19.94
-12.4	19.94
-12.4	19.935
-12.4	19.934
-12.5	19.934
-12.5	19.937
-12.5	19.94
-12.5	19.937
-12.6	19.934
-12.6	19.935
-12.6	19.934
-12.6	19.934
-12.6	19.935
-12.7	19.938
-12.7	19.935
-12.7	19.941
-12.8	19.935
-12.8	19.932
-12.8	19.941
-12.9	19.941
-12.9	19.938
-12.9	19.932
-12.9	19.933
-12.9	19.938
-13	19.932
-13.1	19.935
-13.1	19.935
-13.1	19.941
-13.2	19.937
-13.2	19.941
-13.2	19.94
-13.3	19.935
-13.3	19.94
-13.3	19.937
-13.4	19.94
-13.4	19.944
-13.4	19.943
-13.4	19.937
-13.4	19.931
-13.5	19.937
-13.5	19.934
-13.5	19.937
-13.6	19.937
-13.6	19.934
-13.6	19.934
-13.7	19.94
-13.7	19.94
-13.7	19.937
-13.7	19.943
-13.8	19.934
-13.8	19.934
-13.9	19.94
-13.9	19.937
-13.9	19.938
-13.9	19.934
-13.9	19.937
-13.9	19.935
-13.9	19.941
-13.9	19.94
-13.9	19.941
-14	19.935
-14.1	19.941
-14.1	19.941
-14.1	19.941
-14.2	19.944
-14.2	19.941
-14.2	19.945
-14.2	19.942
-14.2	19.941
-14.2	19.941
-14.2	19.935
-14.2	19.944
-14.3	19.944
-14.4	19.944
-14.4	19.941
-14.4	19.941
-14.5	19.947
-14.5	19.937
-14.6	19.946
-14.6	19.946
-14.6	19.943
-14.6	19.937
-14.6	19.94
-14.6	19.934
-14.6	19.934
-14.6	19.94
-14.7	19.945
-14.7	19.94
-14.7	19.937
-14.7	19.94
-14.7	19.943
-14.7	19.94
-14.8	19.946
-14.8	19.943
-14.8	19.94
-14.8	19.943
-14.8	19.94
-14.8	19.943
-14.9	19.94
-14.9	19.947
-14.9	19.944
-14.9	19.941
-14.9	19.937
-14.9	19.937
-15	19.947
-15	19.941
-15	19.944
-15.1	19.943
-15.1	19.947
-15.1	19.944
-15.2	19.947
-15.2	19.941
-15.2	19.947
-15.2	19.947
-15.3	19.947
-15.3	19.95
-15.3	19.95
-15.3	19.947
-15.3	19.947
-15.4	19.948
-15.4	19.952
-15.4	19.946
-15.4	19.952
-15.5	19.955
-15.5	19.952
-15.5	19.949
-15.6	19.946
-15.6	19.949
-15.6	19.946
-15.6	19.952
-15.6	19.952
-15.6	19.955
-15.7	19.94
-15.7	19.958
-15.8	19.955
-15.8	19.955
-15.8	19.955
-15.9	19.961
-15.9	19.965
-15.9	19.961
-15.9	19.958
-15.9	19.959
-16	19.962
-16	19.962
-16	19.962
-16.1	19.966
-16.1	19.956
-16.1	19.965
-16.2	19.962
-16.2	19.956
-16.2	19.959
-16.3	19.966
-16.3	19.959
-16.3	19.966
-16.3	19.962
-16.3	19.965
-16.3	19.971
-16.4	19.956
-16.4	19.962
-16.4	19.965
-16.5	19.966
-16.6	19.965
-16.6	19.965
-16.7	19.962
-16.7	19.962
-16.7	19.965
-16.7	19.961
-16.8	19.964
-16.8	19.962
-16.8	19.971
-16.9	19.961
-16.9	19.961
-16.9	19.964
-16.9	19.964
-16.9	19.971
-16.9	19.964
-16.9	19.964
-16.9	19.968
-16.9	19.965
-17	19.977
-17	19.968
-17.1	19.969
-17.2	19.977
-17.2	19.974
-17.2	19.968
-17.2	19.987
-17.2	19.971
-17.3	19.975
-17.3	19.974
-17.3	19.968
-17.3	19.975
-17.4	19.977
-17.4	19.975
-17.4	19.975
-17.41	19.975
-17.5	19.975
-17.5	19.981
-17.5	19.975
-17.5	19.975
-17.5	19.98
-17.5	19.972
-17.6	19.975
-17.6	19.974
-17.6	19.977
-17.6	19.978
-17.7	19.972
-17.7	19.98
-17.7	19.977
-17.8	19.971
-17.8	19.979
-17.8	19.974
-17.8	19.986
-17.8	19.98
-17.9	19.983
-17.9	19.986
-17.9	19.98
-17.9	19.983
-18	19.98
-18	19.98
-18	19.979
-18	19.986
-18	19.983
-18.1	19.98
-18.1	19.991
-18.1	19.986
-18.2	19.992
-18.3	19.989
-18.3	19.992
-18.3	19.987
-18.4	19.993
-18.4	19.99
-18.5	19.993
-18.5	19.987
-18.5	19.993
-18.5	19.987
-18.5	19.981
-18.5	19.992
-18.5	19.99
-18.6	19.987
-18.6	19.987
-18.6	19.987
-18.6	19.995
-18.6	19.99
-18.6	19.987
-18.6	19.992
-18.6	19.99
-18.6	19.999
-18.7	19.995
-18.7	19.989
-18.7	19.998
-18.7	19.989
-18.7	19.995
-18.8	19.998
-18.8	20.004
-18.8	20.001
-18.9	19.998
-18.9	19.995
-18.9	20
-18.9	19.998
-18.9	20.004
-19	19.998
-19	20.004
-19	19.998
-19	20
-19	19.992
-19	20.001
-19	20.01
-19.1	20.004
-19.1	20.01
-19.1	20.008
-19.2	20.011
-19.2	20.001
-19.2	20.011
-19.2	20.014
-19.2	20.008
-19.2	20.011
-19.2	20.008
-19.2	20.02
-19.3	20.011
-19.3	20.005
-19.3	20.002
-19.3	20.005
-19.3	20.017
-19.3	20.008
-19.4	20.014
-19.4	20.014
-19.4	20.019
-19.5	20.017
-19.6	20.017
-19.6	20.011
-19.6	20.001
-19.6	20.01
-19.6	20.003
-19.6	20.004
-19.6	20.007
-19.6	19.998
-19.6	20.01
-19.7	20.004
-19.7	20.028
-19.7	20.028
-19.7	20.01
-19.7	20.013
-19.8	20.007
-19.8	20.004
-19.8	20.001
-19.8	20.007
-19.8	20.007
-19.8	20.004
-19.8	20.008
-19.8	20.026
-19.8	20.019
-19.9	20.014
-19.9	20.011
-20	20.014
-20.1	20.014
-20.1	20.017
-20.1	20.014
-20.1	20.014
-20.1	20.014
-20.2	20.015
-20.2	20.014
-20.2	20.008
-20.2	20.005
-20.2	20.011
-20.2	20.011
-20.2	20.009
-20.2	20.008
-20.2	20.006
-20.3	20.023
-20.3	20.013
-20.3	20.012
-20.4	20.01
-20.4	20.014
-20.4	20.018
-20.4	20.021
-20.5	20.018
-20.5	20.028
-20.5	20.028
-20.5	20.025
-20.5	20.019
-20.6	20.025
-20.6	20.024
-20.6	20.022
-20.7	20.034
-20.7	20.025
-20.7	20.041
-20.7	20.028
-20.7	20.044
-20.7	20.032
-20.7	20.047
-20.8	20.029
-20.8	20.032
-20.8	20.025
-20.9	20.032
-20.9	20.035
-20.9	20.038
-21	20.045
-21	20.035
-21.1	20.045
-21.1	20.041
-21.1	20.041
-21	20.041
-21	20.039
-21	20.032
-21	20.045
-21.1	20.035
-21.1	20.035
-21.1	20.045
-21.1	20.041
-21.2	20.035
-21.3	20.041
-21.3	20.035
-21.3	20.047
-21.4	20.029
-21.4	20.028
-21.4	20.032
-21.4	20.032
-21.4	20.034
-21.4	20.034
-21.5	20.028
-21.5	20.034
-21.5	20.04
-21.6	20.034
-21.6	20.037
-21.6	20.035
-21.7	20.034
-21.7	20.034
-21.7	20.034
-21.7	20.031
-21.7	20.031
-21.7	20.034
-21.7	20.034
-21.7	20.034
-21.8	20.037
-21.8	20.031
-21.8	20.035
-21.8	20.032
-21.9	20.032
-21.9	20.038
-21.9	20.032
-21.9	20.038
-21.9	20.038
-21.9	20.038
-22	20.041
-22	20.038
-22	20.038
-22	20.035
-22	20.035
-22.1	20.036
-22.1	20.035
-22.1	20.035
-22.2	20.042
-22.3	20.042
-22.3	20.036
-22.3	20.041
-22.4	20.048
-22.4	20.051
-22.4	20.048
-22.4	20.041
-22.4	20.041
-22.4	20.041
-22.4	20.038
-22.4	20.034
-22.5	20.035
-22.5	20.041
-22.5	20.037
-22.6	20.041
